inventory_id,warehouse_id,component_id,product_id,quantity_on_hand,reserved_quantity,available_quantity,safety_stock,reorder_point,maximum_stock,holding_cost_per_unit,stockout_cost_per_unit,inventory_age_days,last_updated_date
I003911,W019,C435,,20480,2048,18432,5000,10000,40960,0.0033,0.82,59,2027-01-01
I003912,W020,C435,,20510,2051,18459,5000,10000,41020,0.0033,0.82,20,2027-01-01
I003913,W021,C435,,20738,2073,18665,5000,10000,41476,0.0033,0.82,4,2027-01-01
I003914,W022,C435,,20410,2041,18369,5000,10000,40820,0.0033,0.82,21,2027-01-01
I003915,W023,C435,,20651,2065,18586,5000,10000,41302,0.0033,0.82,32,2027-01-01
I003916,W016,C436,,18000,1800,16200,4400,8800,36000,0.0034,0.84,76,2027-01-01
I003917,W017,C436,,18296,1829,16467,4400,8800,36592,0.0034,0.84,108,2027-01-01
I003918,W018,C436,,18148,1814,16334,4400,8800,36296,0.0034,0.84,6,2027-01-01
I003919,W019,C436,,17822,1782,16040,4400,8800,35644,0.0034,0.84,106,2027-01-01
I003920,W020,C436,,17782,1778,16004,4400,8800,35564,0.0034,0.84,90,2027-01-01
I003921,W021,C436,,18186,1818,16368,4400,8800,36372,0.0034,0.84,48,2027-01-01
I003922,W022,C436,,18158,1815,16343,4400,8800,36316,0.0034,0.84,87,2027-01-01
I003923,W023,C436,,18113,1811,16302,4400,8800,36226,0.0034,0.84,66,2027-01-01
I003924,W024,C436,,17859,1785,16074,4400,8800,35718,0.0034,0.84,77,2027-01-01
I003925,W017,C437,,6968,696,6272,1700,3400,13936,0.0034,0.86,31,2027-01-01
I003926,W018,C437,,7223,722,6501,1700,3400,14446,0.0034,0.86,10,2027-01-01
I003927,W019,C437,,7244,724,6520,1700,3400,14488,0.0034,0.86,72,2027-01-01
I003928,W020,C437,,7068,706,6362,1700,3400,14136,0.0034,0.86,82,2027-01-01
I003929,W021,C437,,7180,718,6462,1700,3400,14360,0.0034,0.86,31,2027-01-01
I003930,W022,C437,,7590,759,6831,1700,3400,15180,0.0034,0.86,37,2027-01-01
I003931,W023,C437,,7299,729,6570,1700,3400,14598,0.0034,0.86,61,2027-01-01
I003932,W024,C437,,7220,722,6498,1700,3400,14440,0.0034,0.86,53,2027-01-01
I003933,W025,C437,,7066,706,6360,1700,3400,14132,0.0034,0.86,70,2027-01-01
I003934,W018,C438,,15229,1522,13707,3600,7200,30458,0.0035,0.88,62,2027-01-01
I003935,W019,C438,,14598,1459,13139,3600,7200,29196,0.0035,0.88,13,2027-01-01
I003936,W020,C438,,14598,1459,13139,3600,7200,29196,0.0035,0.88,38,2027-01-01
I003937,W021,C438,,14869,1486,13383,3600,7200,29738,0.0035,0.88,83,2027-01-01
I003938,W022,C438,,14523,1452,13071,3600,7200,29046,0.0035,0.88,24,2027-01-01
I003939,W023,C438,,15392,1539,13853,3600,7200,30784,0.0035,0.88,34,2027-01-01
I003940,W024,C438,,15357,1535,13822,3600,7200,30714,0.0035,0.88,62,2027-01-01
I003941,W025,C438,,15243,1524,13719,3600,7200,30486,0.0035,0.88,9,2027-01-01
I003942,W026,C438,,14506,1450,13056,3600,7200,29012,0.0035,0.88,81,2027-01-01
I003943,W019,C439,,3430,343,3087,800,1600,6860,0.0036,0.91,79,2027-01-01
I003944,W020,C439,,4085,408,3677,800,1600,8170,0.0036,0.91,24,2027-01-01
I003945,W021,C439,,3841,384,3457,800,1600,7682,0.0036,0.91,36,2027-01-01
I003946,W022,C439,,4054,405,3649,800,1600,8108,0.0036,0.91,86,2027-01-01
I003947,W023,C439,,3996,399,3597,800,1600,7992,0.0036,0.91,43,2027-01-01
I003948,W024,C439,,3599,359,3240,800,1600,7198,0.0036,0.91,104,2027-01-01
I003949,W025,C439,,3466,346,3120,800,1600,6932,0.0036,0.91,2,2027-01-01
I003950,W026,C439,,3527,352,3175,800,1600,7054,0.0036,0.91,4,2027-01-01
I003951,W027,C439,,3856,385,3471,800,1600,7712,0.0036,0.91,71,2027-01-01
I003952,W020,C440,,13722,1372,12350,3200,6400,27444,0.0037,0.93,85,2027-01-01
I003953,W021,C440,,12902,1290,11612,3200,6400,25804,0.0037,0.93,31,2027-01-01
I003954,W022,C440,,12927,1292,11635,3200,6400,25854,0.0037,0.93,13,2027-01-01
I003955,W023,C440,,13147,1314,11833,3200,6400,26294,0.0037,0.93,78,2027-01-01
I003956,W024,C440,,13562,1356,12206,3200,6400,27124,0.0037,0.93,84,2027-01-01
I003957,W025,C440,,13340,1334,12006,3200,6400,26680,0.0037,0.93,10,2027-01-01
I003958,W026,C440,,13139,1313,11826,3200,6400,26278,0.0037,0.93,90,2027-01-01
I003959,W027,C440,,13480,1348,12132,3200,6400,26960,0.0037,0.93,60,2027-01-01
I003960,W028,C440,,13269,1326,11943,3200,6400,26538,0.0037,0.93,58,2027-01-01
I003961,W021,C441,,19909,1990,17919,4900,9800,39818,0.0038,0.95,72,2027-01-01
I003962,W022,C441,,20300,2030,18270,4900,9800,40600,0.0038,0.95,90,2027-01-01
I003963,W023,C441,,20227,2022,18205,4900,9800,40454,0.0038,0.95,83,2027-01-01
I003964,W024,C441,,19858,1985,17873,4900,9800,39716,0.0038,0.95,71,2027-01-01
I003965,W025,C441,,20061,2006,18055,4900,9800,40122,0.0038,0.95,110,2027-01-01
I003966,W026,C441,,20207,2020,18187,4900,9800,40414,0.0038,0.95,101,2027-01-01
I003967,W027,C441,,19963,1996,17967,4900,9800,39926,0.0038,0.95,28,2027-01-01
I003968,W028,C441,,20578,2057,18521,4900,9800,41156,0.0038,0.95,33,2027-01-01
I003969,W029,C441,,19787,1978,17809,4900,9800,39574,0.0038,0.95,11,2027-01-01
I003970,W022,C442,,30130,3013,27117,7400,14800,60260,0.0039,0.97,51,2027-01-01
I003971,W023,C442,,30552,3055,27497,7400,14800,61104,0.0039,0.97,47,2027-01-01
I003972,W024,C442,,29822,2982,26840,7400,14800,59644,0.0039,0.97,112,2027-01-01
I003973,W025,C442,,30060,3006,27054,7400,14800,60120,0.0039,0.97,120,2027-01-01
I003974,W026,C442,,30022,3002,27020,7400,14800,60044,0.0039,0.97,102,2027-01-01
I003975,W027,C442,,30044,3004,27040,7400,14800,60088,0.0039,0.97,117,2027-01-01
I003976,W028,C442,,30577,3057,27520,7400,14800,61154,0.0039,0.97,74,2027-01-01
I003977,W029,C442,,29943,2994,26949,7400,14800,59886,0.0039,0.97,89,2027-01-01
I003978,W030,C442,,29742,2974,26768,7400,14800,59484,0.0039,0.97,18,2027-01-01
I003979,W023,C443,,31256,3125,28131,7700,15400,62512,0.004,1.0,55,2027-01-01
I003980,W024,C443,,31005,3100,27905,7700,15400,62010,0.004,1.0,53,2027-01-01
I003981,W025,C443,,31555,3155,28400,7700,15400,63110,0.004,1.0,90,2027-01-01
I003982,W026,C443,,31634,3163,28471,7700,15400,63268,0.004,1.0,55,2027-01-01
I003983,W027,C443,,31330,3133,28197,7700,15400,62660,0.004,1.0,66,2027-01-01
I003984,W028,C443,,31288,3128,28160,7700,15400,62576,0.004,1.0,87,2027-01-01
I003985,W029,C443,,31761,3176,28585,7700,15400,63522,0.004,1.0,54,2027-01-01
I003986,W030,C443,,31082,3108,27974,7700,15400,62164,0.004,1.0,51,2027-01-01
I003987,W001,C443,,31461,3146,28315,7700,15400,62922,0.004,1.0,104,2027-01-01
I003988,W024,C444,,7118,711,6407,1600,3200,14236,0.0041,1.02,31,2027-01-01
I003989,W025,C444,,6538,653,5885,1600,3200,13076,0.0041,1.02,52,2027-01-01
I003990,W026,C444,,7236,723,6513,1600,3200,14472,0.0041,1.02,10,2027-01-01
I003991,W027,C444,,7190,719,6471,1600,3200,14380,0.0041,1.02,36,2027-01-01
I003992,W028,C444,,6871,687,6184,1600,3200,13742,0.0041,1.02,113,2027-01-01
I003993,W029,C444,,7251,725,6526,1600,3200,14502,0.0041,1.02,61,2027-01-01
I003994,W030,C444,,7135,713,6422,1600,3200,14270,0.0041,1.02,86,2027-01-01
I003995,W001,C444,,6966,696,6270,1600,3200,13932,0.0041,1.02,82,2027-01-01
I003996,W002,C444,,6709,670,6039,1600,3200,13418,0.0041,1.02,62,2027-01-01
I003997,W025,C445,,28560,2856,25704,7000,14000,57120,0.0042,1.04,64,2027-01-01
I003998,W026,C445,,28517,2851,25666,7000,14000,57034,0.0042,1.04,9,2027-01-01
I003999,W027,C445,,28916,2891,26025,7000,14000,57832,0.0042,1.04,3,2027-01-01
I004000,W028,C445,,28583,2858,25725,7000,14000,57166,0.0042,1.04,65,2027-01-01
I004001,W029,C445,,28849,2884,25965,7000,14000,57698,0.0042,1.04,58,2027-01-01
I004002,W030,C445,,28203,2820,25383,7000,14000,56406,0.0042,1.04,57,2027-01-01
I004003,W001,C445,,28735,2873,25862,7000,14000,57470,0.0042,1.04,84,2027-01-01
I004004,W002,C445,,28795,2879,25916,7000,14000,57590,0.0042,1.04,64,2027-01-01
I004005,W003,C445,,28990,2899,26091,7000,14000,57980,0.0042,1.04,89,2027-01-01
I004006,W026,C446,,9736,973,8763,2400,4800,19472,0.0043,1.06,16,2027-01-01
I004007,W027,C446,,10437,1043,9394,2400,4800,20874,0.0043,1.06,102,2027-01-01
I004008,W028,C446,,9866,986,8880,2400,4800,19732,0.0043,1.06,3,2027-01-01
I004009,W029,C446,,10527,1052,9475,2400,4800,21054,0.0043,1.06,54,2027-01-01
I004010,W030,C446,,10420,1042,9378,2400,4800,20840,0.0043,1.06,99,2027-01-01
I004011,W001,C446,,10276,1027,9249,2400,4800,20552,0.0043,1.06,69,2027-01-01
I004012,W002,C446,,9903,990,8913,2400,4800,19806,0.0043,1.06,64,2027-01-01
I004013,W003,C446,,9952,995,8957,2400,4800,19904,0.0043,1.06,74,2027-01-01
I004014,W004,C446,,10044,1004,9040,2400,4800,20088,0.0043,1.06,76,2027-01-01
I004015,W027,C447,,24314,2431,21883,6000,12000,48628,0.0043,1.09,32,2027-01-01
I004016,W028,C447,,24891,2489,22402,6000,12000,49782,0.0043,1.09,85,2027-01-01
I004017,W029,C447,,24836,2483,22353,6000,12000,49672,0.0043,1.09,6,2027-01-01
I004018,W030,C447,,24339,2433,21906,6000,12000,48678,0.0043,1.09,19,2027-01-01
I004019,W001,C447,,24736,2473,22263,6000,12000,49472,0.0043,1.09,11,2027-01-01
I004020,W002,C447,,24857,2485,22372,6000,12000,49714,0.0043,1.09,47,2027-01-01
I004021,W003,C447,,24306,2430,21876,6000,12000,48612,0.0043,1.09,12,2027-01-01
I004022,W004,C447,,24295,2429,21866,6000,12000,48590,0.0043,1.09,111,2027-01-01
I004023,W005,C447,,24176,2417,21759,6000,12000,48352,0.0043,1.09,52,2027-01-01
I004024,W028,C448,,24263,2426,21837,5900,11800,48526,0.0044,1.11,10,2027-01-01
I004025,W029,C448,,24104,2410,21694,5900,11800,48208,0.0044,1.11,79,2027-01-01
I004026,W030,C448,,23758,2375,21383,5900,11800,47516,0.0044,1.11,21,2027-01-01
I004027,W001,C448,,24452,2445,22007,5900,11800,48904,0.0044,1.11,107,2027-01-01
I004028,W002,C448,,23869,2386,21483,5900,11800,47738,0.0044,1.11,93,2027-01-01
I004029,W003,C448,,24561,2456,22105,5900,11800,49122,0.0044,1.11,86,2027-01-01
I004030,W004,C448,,24582,2458,22124,5900,11800,49164,0.0044,1.11,46,2027-01-01
I004031,W005,C448,,24050,2405,21645,5900,11800,48100,0.0044,1.11,108,2027-01-01
I004032,W006,C448,,24218,2421,21797,5900,11800,48436,0.0044,1.11,27,2027-01-01
I004033,W029,C449,,11224,1122,10102,2600,5200,22448,0.0045,1.13,61,2027-01-01
I004034,W030,C449,,11336,1133,10203,2600,5200,22672,0.0045,1.13,31,2027-01-01
I004035,W001,C449,,10604,1060,9544,2600,5200,21208,0.0045,1.13,3,2027-01-01
I004036,W002,C449,,10554,1055,9499,2600,5200,21108,0.0045,1.13,107,2027-01-01
I004037,W003,C449,,10812,1081,9731,2600,5200,21624,0.0045,1.13,23,2027-01-01
I004038,W004,C449,,10977,1097,9880,2600,5200,21954,0.0045,1.13,43,2027-01-01
I004039,W005,C449,,11191,1119,10072,2600,5200,22382,0.0045,1.13,41,2027-01-01
I004040,W006,C449,,10822,1082,9740,2600,5200,21644,0.0045,1.13,6,2027-01-01
I004041,W007,C449,,10534,1053,9481,2600,5200,21068,0.0045,1.13,114,2027-01-01
I004042,W030,C450,,18471,1847,16624,4500,9000,36942,0.0046,1.15,20,2027-01-01
I004043,W001,C450,,18868,1886,16982,4500,9000,37736,0.0046,1.15,37,2027-01-01
I004044,W002,C450,,18317,1831,16486,4500,9000,36634,0.0046,1.15,74,2027-01-01
I004045,W003,C450,,18476,1847,16629,4500,9000,36952,0.0046,1.15,104,2027-01-01
I004046,W004,C450,,18421,1842,16579,4500,9000,36842,0.0046,1.15,41,2027-01-01
I004047,W005,C450,,18427,1842,16585,4500,9000,36854,0.0046,1.15,116,2027-01-01
I004048,W006,C450,,18759,1875,16884,4500,9000,37518,0.0046,1.15,77,2027-01-01
I004049,W007,C450,,18766,1876,16890,4500,9000,37532,0.0046,1.15,109,2027-01-01
I004050,W008,C450,,18309,1830,16479,4500,9000,36618,0.0046,1.15,60,2027-01-01
I004051,W001,C451,,12504,1250,11254,3000,6000,25008,0.0002,0.05,6,2027-01-01
I004052,W002,C451,,12237,1223,11014,3000,6000,24474,0.0002,0.05,47,2027-01-01
I004053,W003,C451,,12831,1283,11548,3000,6000,25662,0.0002,0.05,79,2027-01-01
I004054,W004,C451,,12317,1231,11086,3000,6000,24634,0.0002,0.05,73,2027-01-01
I004055,W005,C451,,12121,1212,10909,3000,6000,24242,0.0002,0.05,107,2027-01-01
I004056,W006,C451,,12711,1271,11440,3000,6000,25422,0.0002,0.05,32,2027-01-01
I004057,W007,C451,,12178,1217,10961,3000,6000,24356,0.0002,0.05,45,2027-01-01
I004058,W008,C451,,12776,1277,11499,3000,6000,25552,0.0002,0.05,8,2027-01-01
I004059,W009,C451,,12614,1261,11353,3000,6000,25228,0.0002,0.05,46,2027-01-01
I004060,W002,C452,,25593,2559,23034,6300,12600,51186,0.0003,0.07,6,2027-01-01
I004061,W003,C452,,26147,2614,23533,6300,12600,52294,0.0003,0.07,72,2027-01-01
I004062,W004,C452,,25875,2587,23288,6300,12600,51750,0.0003,0.07,108,2027-01-01
I004063,W005,C452,,25422,2542,22880,6300,12600,50844,0.0003,0.07,89,2027-01-01
I004064,W006,C452,,25926,2592,23334,6300,12600,51852,0.0003,0.07,106,2027-01-01
I004065,W007,C452,,26040,2604,23436,6300,12600,52080,0.0003,0.07,51,2027-01-01
I004066,W008,C452,,26080,2608,23472,6300,12600,52160,0.0003,0.07,96,2027-01-01
I004067,W009,C452,,25345,2534,22811,6300,12600,50690,0.0003,0.07,56,2027-01-01
I004068,W010,C452,,26031,2603,23428,6300,12600,52062,0.0003,0.07,19,2027-01-01
I004069,W003,C453,,28815,2881,25934,7100,14200,57630,0.0004,0.1,59,2027-01-01
I004070,W004,C453,,29231,2923,26308,7100,14200,58462,0.0004,0.1,107,2027-01-01
I004071,W005,C453,,29246,2924,26322,7100,14200,58492,0.0004,0.1,116,2027-01-01
I004072,W006,C453,,29334,2933,26401,7100,14200,58668,0.0004,0.1,5,2027-01-01
I004073,W007,C453,,29063,2906,26157,7100,14200,58126,0.0004,0.1,51,2027-01-01
I004074,W008,C453,,28674,2867,25807,7100,14200,57348,0.0004,0.1,67,2027-01-01
I004075,W009,C453,,28843,2884,25959,7100,14200,57686,0.0004,0.1,113,2027-01-01
I004076,W010,C453,,28954,2895,26059,7100,14200,57908,0.0004,0.1,25,2027-01-01
I004077,W011,C453,,28652,2865,25787,7100,14200,57304,0.0004,0.1,6,2027-01-01
I004078,W004,C454,,13094,1309,11785,3200,6400,26188,0.0005,0.12,77,2027-01-01
I004079,W005,C454,,12944,1294,11650,3200,6400,25888,0.0005,0.12,1,2027-01-01
I004080,W006,C454,,13186,1318,11868,3200,6400,26372,0.0005,0.12,53,2027-01-01
I004081,W007,C454,,13291,1329,11962,3200,6400,26582,0.0005,0.12,14,2027-01-01
I004082,W008,C454,,13192,1319,11873,3200,6400,26384,0.0005,0.12,75,2027-01-01
I004083,W009,C454,,13196,1319,11877,3200,6400,26392,0.0005,0.12,62,2027-01-01
I004084,W010,C454,,13562,1356,12206,3200,6400,27124,0.0005,0.12,6,2027-01-01
I004085,W011,C454,,13430,1343,12087,3200,6400,26860,0.0005,0.12,37,2027-01-01
I004086,W012,C454,,12991,1299,11692,3200,6400,25982,0.0005,0.12,70,2027-01-01
I004087,W005,C455,,10523,1052,9471,2600,5200,21046,0.0006,0.14,53,2027-01-01
I004088,W006,C455,,11188,1118,10070,2600,5200,22376,0.0006,0.14,71,2027-01-01
I004089,W007,C455,,10981,1098,9883,2600,5200,21962,0.0006,0.14,76,2027-01-01
I004090,W008,C455,,10901,1090,9811,2600,5200,21802,0.0006,0.14,27,2027-01-01
I004091,W009,C455,,11029,1102,9927,2600,5200,22058,0.0006,0.14,80,2027-01-01
I004092,W010,C455,,10718,1071,9647,2600,5200,21436,0.0006,0.14,117,2027-01-01
I004093,W011,C455,,11070,1107,9963,2600,5200,22140,0.0006,0.14,97,2027-01-01
I004094,W012,C455,,11213,1121,10092,2600,5200,22426,0.0006,0.14,70,2027-01-01
I004095,W013,C455,,11138,1113,10025,2600,5200,22276,0.0006,0.14,56,2027-01-01
I004096,W006,C456,,5371,537,4834,1200,2400,10742,0.0007,0.16,115,2027-01-01
I004097,W007,C456,,4997,499,4498,1200,2400,9994,0.0007,0.16,73,2027-01-01
I004098,W008,C456,,5315,531,4784,1200,2400,10630,0.0007,0.16,57,2027-01-01
I004099,W009,C456,,5639,563,5076,1200,2400,11278,0.0007,0.16,2,2027-01-01
I004100,W010,C456,,4994,499,4495,1200,2400,9988,0.0007,0.16,24,2027-01-01
I004101,W011,C456,,4928,492,4436,1200,2400,9856,0.0007,0.16,23,2027-01-01
I004102,W012,C456,,5101,510,4591,1200,2400,10202,0.0007,0.16,62,2027-01-01
I004103,W013,C456,,5636,563,5073,1200,2400,11272,0.0007,0.16,111,2027-01-01
I004104,W014,C456,,5532,553,4979,1200,2400,11064,0.0007,0.16,31,2027-01-01
I004105,W007,C457,,20905,2090,18815,5200,10400,41810,0.0007,0.19,6,2027-01-01
I004106,W008,C457,,21403,2140,19263,5200,10400,42806,0.0007,0.19,64,2027-01-01
I004107,W009,C457,,21266,2126,19140,5200,10400,42532,0.0007,0.19,53,2027-01-01
I004108,W010,C457,,21668,2166,19502,5200,10400,43336,0.0007,0.19,101,2027-01-01
I004109,W011,C457,,21134,2113,19021,5200,10400,42268,0.0007,0.19,30,2027-01-01
I004110,W012,C457,,21071,2107,18964,5200,10400,42142,0.0007,0.19,59,2027-01-01
I004111,W013,C457,,21226,2122,19104,5200,10400,42452,0.0007,0.19,65,2027-01-01
I004112,W014,C457,,21527,2152,19375,5200,10400,43054,0.0007,0.19,14,2027-01-01
I004113,W015,C457,,21236,2123,19113,5200,10400,42472,0.0007,0.19,85,2027-01-01
I004114,W008,C458,,25778,2577,23201,6200,12400,51556,0.0008,0.21,21,2027-01-01
I004115,W009,C458,,25437,2543,22894,6200,12400,50874,0.0008,0.21,94,2027-01-01
I004116,W010,C458,,25548,2554,22994,6200,12400,51096,0.0008,0.21,30,2027-01-01
I004117,W011,C458,,25430,2543,22887,6200,12400,50860,0.0008,0.21,7,2027-01-01
I004118,W012,C458,,25468,2546,22922,6200,12400,50936,0.0008,0.21,44,2027-01-01
I004119,W013,C458,,25800,2580,23220,6200,12400,51600,0.0008,0.21,74,2027-01-01
I004120,W014,C458,,24905,2490,22415,6200,12400,49810,0.0008,0.21,28,2027-01-01
I004121,W015,C458,,24935,2493,22442,6200,12400,49870,0.0008,0.21,72,2027-01-01
I004122,W016,C458,,25051,2505,22546,6200,12400,50102,0.0008,0.21,82,2027-01-01
I004123,W009,C459,,22079,2207,19872,5300,10600,44158,0.0009,0.23,82,2027-01-01
I004124,W010,C459,,21521,2152,19369,5300,10600,43042,0.0009,0.23,37,2027-01-01
I004125,W011,C459,,21620,2162,19458,5300,10600,43240,0.0009,0.23,14,2027-01-01
I004126,W012,C459,,21863,2186,19677,5300,10600,43726,0.0009,0.23,88,2027-01-01
I004127,W013,C459,,21322,2132,19190,5300,10600,42644,0.0009,0.23,2,2027-01-01
I004128,W014,C459,,21527,2152,19375,5300,10600,43054,0.0009,0.23,93,2027-01-01
I004129,W015,C459,,21480,2148,19332,5300,10600,42960,0.0009,0.23,101,2027-01-01
I004130,W016,C459,,21532,2153,19379,5300,10600,43064,0.0009,0.23,34,2027-01-01
I004131,W017,C459,,21674,2167,19507,5300,10600,43348,0.0009,0.23,71,2027-01-01
I004132,W010,C460,,31624,3162,28462,7700,15400,63248,0.001,0.25,116,2027-01-01
I004133,W011,C460,,31158,3115,28043,7700,15400,62316,0.001,0.25,105,2027-01-01
I004134,W012,C460,,31354,3135,28219,7700,15400,62708,0.001,0.25,33,2027-01-01
I004135,W013,C460,,31229,3122,28107,7700,15400,62458,0.001,0.25,112,2027-01-01
I004136,W014,C460,,31788,3178,28610,7700,15400,63576,0.001,0.25,55,2027-01-01
I004137,W015,C460,,31589,3158,28431,7700,15400,63178,0.001,0.25,56,2027-01-01
I004138,W016,C460,,31568,3156,28412,7700,15400,63136,0.001,0.25,45,2027-01-01
I004139,W017,C460,,31544,3154,28390,7700,15400,63088,0.001,0.25,82,2027-01-01
I004140,W018,C460,,31002,3100,27902,7700,15400,62004,0.001,0.25,35,2027-01-01
I004141,W011,C461,,28630,2863,25767,7000,14000,57260,0.0011,0.28,118,2027-01-01
I004142,W012,C461,,28704,2870,25834,7000,14000,57408,0.0011,0.28,48,2027-01-01
I004143,W013,C461,,28296,2829,25467,7000,14000,56592,0.0011,0.28,89,2027-01-01
I004144,W014,C461,,28220,2822,25398,7000,14000,56440,0.0011,0.28,71,2027-01-01
I004145,W015,C461,,28340,2834,25506,7000,14000,56680,0.0011,0.28,28,2027-01-01
I004146,W016,C461,,28582,2858,25724,7000,14000,57164,0.0011,0.28,111,2027-01-01
I004147,W017,C461,,28968,2896,26072,7000,14000,57936,0.0011,0.28,101,2027-01-01
I004148,W018,C461,,28933,2893,26040,7000,14000,57866,0.0011,0.28,22,2027-01-01
I004149,W019,C461,,28972,2897,26075,7000,14000,57944,0.0011,0.28,4,2027-01-01
I004150,W012,C462,,27379,2737,24642,6700,13400,54758,0.0012,0.3,26,2027-01-01
I004151,W013,C462,,27527,2752,24775,6700,13400,55054,0.0012,0.3,61,2027-01-01
I004152,W014,C462,,27270,2727,24543,6700,13400,54540,0.0012,0.3,72,2027-01-01
I004153,W015,C462,,27696,2769,24927,6700,13400,55392,0.0012,0.3,19,2027-01-01
I004154,W016,C462,,27295,2729,24566,6700,13400,54590,0.0012,0.3,38,2027-01-01
I004155,W017,C462,,27184,2718,24466,6700,13400,54368,0.0012,0.3,24,2027-01-01
I004156,W018,C462,,27758,2775,24983,6700,13400,55516,0.0012,0.3,101,2027-01-01
I004157,W019,C462,,27018,2701,24317,6700,13400,54036,0.0012,0.3,54,2027-01-01
I004158,W020,C462,,26944,2694,24250,6700,13400,53888,0.0012,0.3,13,2027-01-01
I004159,W013,C463,,29746,2974,26772,7200,14400,59492,0.0013,0.32,68,2027-01-01
I004160,W014,C463,,28987,2898,26089,7200,14400,57974,0.0013,0.32,55,2027-01-01
I004161,W015,C463,,29069,2906,26163,7200,14400,58138,0.0013,0.32,42,2027-01-01
I004162,W016,C463,,29096,2909,26187,7200,14400,58192,0.0013,0.32,117,2027-01-01
I004163,W017,C463,,29658,2965,26693,7200,14400,59316,0.0013,0.32,1,2027-01-01
I004164,W018,C463,,29345,2934,26411,7200,14400,58690,0.0013,0.32,93,2027-01-01
I004165,W019,C463,,29340,2934,26406,7200,14400,58680,0.0013,0.32,23,2027-01-01
I004166,W020,C463,,29078,2907,26171,7200,14400,58156,0.0013,0.32,77,2027-01-01
I004167,W021,C463,,29170,2917,26253,7200,14400,58340,0.0013,0.32,15,2027-01-01
I004168,W014,C464,,23304,2330,20974,5800,11600,46608,0.0014,0.34,8,2027-01-01
I004169,W015,C464,,23706,2370,21336,5800,11600,47412,0.0014,0.34,105,2027-01-01
I004170,W016,C464,,23897,2389,21508,5800,11600,47794,0.0014,0.34,1,2027-01-01
I004171,W017,C464,,23390,2339,21051,5800,11600,46780,0.0014,0.34,76,2027-01-01
I004172,W018,C464,,23980,2398,21582,5800,11600,47960,0.0014,0.34,101,2027-01-01
I004173,W019,C464,,23394,2339,21055,5800,11600,46788,0.0014,0.34,12,2027-01-01
I004174,W020,C464,,23786,2378,21408,5800,11600,47572,0.0014,0.34,30,2027-01-01
I004175,W021,C464,,23575,2357,21218,5800,11600,47150,0.0014,0.34,8,2027-01-01
I004176,W022,C464,,23737,2373,21364,5800,11600,47474,0.0014,0.34,53,2027-01-01
I004177,W015,C465,,15764,1576,14188,3800,7600,31528,0.0015,0.37,85,2027-01-01
I004178,W016,C465,,15425,1542,13883,3800,7600,30850,0.0015,0.37,115,2027-01-01
I004179,W017,C465,,16177,1617,14560,3800,7600,32354,0.0015,0.37,6,2027-01-01
I004180,W018,C465,,15837,1583,14254,3800,7600,31674,0.0015,0.37,24,2027-01-01
I004181,W019,C465,,16045,1604,14441,3800,7600,32090,0.0015,0.37,7,2027-01-01
I004182,W020,C465,,15797,1579,14218,3800,7600,31594,0.0015,0.37,3,2027-01-01
I004183,W021,C465,,15621,1562,14059,3800,7600,31242,0.0015,0.37,89,2027-01-01
I004184,W022,C465,,15633,1563,14070,3800,7600,31266,0.0015,0.37,10,2027-01-01
I004185,W023,C465,,15781,1578,14203,3800,7600,31562,0.0015,0.37,9,2027-01-01
I004186,W016,C466,,9391,939,8452,2200,4400,18782,0.0016,0.39,97,2027-01-01
I004187,W017,C466,,9152,915,8237,2200,4400,18304,0.0016,0.39,45,2027-01-01
I004188,W018,C466,,9359,935,8424,2200,4400,18718,0.0016,0.39,104,2027-01-01
I004189,W019,C466,,9552,955,8597,2200,4400,19104,0.0016,0.39,37,2027-01-01
I004190,W020,C466,,9638,963,8675,2200,4400,19276,0.0016,0.39,37,2027-01-01
I004191,W021,C466,,9600,960,8640,2200,4400,19200,0.0016,0.39,28,2027-01-01
I004192,W022,C466,,9521,952,8569,2200,4400,19042,0.0016,0.39,82,2027-01-01
