disruption_id,scenario_id,entity_id,entity_type,disruption_type,start_time,duration_days,severity,probability,capacity_loss_percent,delay_days,affected_quantity,recovery_time_days,root_cause
D015577,SC03895,S099,Supplier,Supplier_Failure,2027-01-01,3,0.8853,1.0,88.53,3,5755,3,Supplier outage
D015578,SC03895,C280,Component,Material_Shortage,2027-01-03,7,0.8962,1.0,89.62,7,5467,7,Component shortage
D015579,SC03895,F015,Factory,Factory_Breakdown,2027-01-05,7,0.4293,1.0,42.93,7,3714,7,Equipment failure
D015580,SC03895,R0121,Route,Transportation_Disruption,2027-01-07,14,0.8037,1.0,80.37,14,6109,14,Road closure
D015581,SC03896,S021,Supplier,Supplier_Failure,2027-01-01,5,0.3371,1.0,33.71,5,911,5,Supplier outage
D015582,SC03896,C129,Component,Material_Shortage,2027-01-03,8,0.23,1.0,23.0,8,2070,8,Component shortage
D015583,SC03896,F016,Factory,Factory_Breakdown,2027-01-05,13,0.435,1.0,43.5,13,3263,13,Equipment failure
D015584,SC03896,R0149,Route,Transportation_Disruption,2027-01-07,5,0.314,1.0,31.4,5,2512,5,Road closure
D015585,SC03897,S013,Supplier,Supplier_Failure,2027-01-01,14,0.8267,1.0,82.67,14,2233,14,Supplier outage
D015586,SC03897,C018,Component,Material_Shortage,2027-01-03,6,0.5563,1.0,55.63,6,167,6,Component shortage
D015587,SC03897,F017,Factory,Factory_Breakdown,2027-01-05,14,0.7691,1.0,76.91,14,2500,14,Equipment failure
D015588,SC03897,R0082,Route,Transportation_Disruption,2027-01-07,10,0.4134,1.0,41.34,10,2233,10,Road closure
D015589,SC03898,S079,Supplier,Supplier_Failure,2027-01-01,10,0.2506,1.0,25.06,10,2068,10,Supplier outage
D015590,SC03898,C324,Component,Material_Shortage,2027-01-03,8,0.7152,1.0,71.52,8,1574,8,Component shortage
D015591,SC03898,F018,Factory,Factory_Breakdown,2027-01-05,2,0.8466,1.0,84.66,2,5503,2,Equipment failure
D015592,SC03898,R0156,Route,Transportation_Disruption,2027-01-07,14,0.3906,1.0,39.06,14,2832,14,Road closure
D015593,SC03899,S074,Supplier,Supplier_Failure,2027-01-01,11,0.2525,1.0,25.25,11,51,11,Supplier outage
D015594,SC03899,C132,Component,Material_Shortage,2027-01-03,8,0.6358,1.0,63.58,8,3179,8,Component shortage
D015595,SC03899,F019,Factory,Factory_Breakdown,2027-01-05,12,0.5378,1.0,53.78,12,3711,12,Equipment failure
D015596,SC03899,R0113,Route,Transportation_Disruption,2027-01-07,14,0.7245,1.0,72.45,14,1594,14,Road closure
D015597,SC03900,S081,Supplier,Supplier_Failure,2027-01-01,9,0.3495,1.0,34.95,9,350,9,Supplier outage
D015598,SC03900,C381,Component,Material_Shortage,2027-01-03,5,0.8408,1.0,84.08,5,1514,5,Component shortage
D015599,SC03900,F020,Factory,Factory_Breakdown,2027-01-05,5,0.268,1.0,26.8,5,1984,5,Equipment failure
D015600,SC03900,R0162,Route,Transportation_Disruption,2027-01-07,12,0.6796,1.0,67.96,12,1496,12,Road closure
D015601,SC03901,S030,Supplier,Supplier_Failure,2027-01-01,11,0.855,1.0,85.5,11,1240,11,Supplier outage
D015602,SC03901,C372,Component,Material_Shortage,2027-01-03,7,0.8342,1.0,83.42,7,2420,7,Component shortage
D015603,SC03901,F001,Factory,Factory_Breakdown,2027-01-05,11,0.2135,1.0,21.35,11,2071,11,Equipment failure
D015604,SC03901,R0026,Route,Transportation_Disruption,2027-01-07,6,0.6619,1.0,66.19,6,67,6,Road closure
D015605,SC03902,S049,Supplier,Supplier_Failure,2027-01-01,6,0.714,1.0,71.4,6,5355,6,Supplier outage
D015606,SC03902,C266,Component,Material_Shortage,2027-01-03,7,0.5248,1.0,52.48,7,1575,7,Component shortage
D015607,SC03902,F002,Factory,Factory_Breakdown,2027-01-05,14,0.3978,1.0,39.78,14,398,14,Equipment failure
D015608,SC03902,R0126,Route,Transportation_Disruption,2027-01-07,10,0.3136,1.0,31.36,10,2509,10,Road closure
D015609,SC03903,S005,Supplier,Supplier_Failure,2027-01-01,13,0.6912,1.0,69.12,13,1176,13,Supplier outage
D015610,SC03903,C267,Component,Material_Shortage,2027-01-03,3,0.7668,1.0,76.68,3,3834,3,Component shortage
D015611,SC03903,F003,Factory,Factory_Breakdown,2027-01-05,5,0.5331,1.0,53.31,5,3732,5,Equipment failure
D015612,SC03903,R0164,Route,Transportation_Disruption,2027-01-07,13,0.1612,1.0,16.12,13,806,13,Road closure
D015613,SC03904,S067,Supplier,Supplier_Failure,2027-01-01,9,0.8229,1.0,82.29,9,823,9,Supplier outage
D015614,SC03904,C169,Component,Material_Shortage,2027-01-03,6,0.6493,1.0,64.93,6,585,6,Component shortage
D015615,SC03904,F004,Factory,Factory_Breakdown,2027-01-05,3,0.3219,1.0,32.19,3,1610,3,Equipment failure
D015616,SC03904,R0007,Route,Transportation_Disruption,2027-01-07,3,0.7566,1.0,75.66,3,4540,3,Road closure
D015617,SC03905,S057,Supplier,Supplier_Failure,2027-01-01,5,0.4127,1.0,41.27,5,2394,5,Supplier outage
D015618,SC03905,C284,Component,Material_Shortage,2027-01-03,5,0.6097,1.0,60.97,5,153,5,Component shortage
D015619,SC03905,F005,Factory,Factory_Breakdown,2027-01-05,3,0.7869,1.0,78.69,3,394,3,Equipment failure
D015620,SC03905,R0123,Route,Transportation_Disruption,2027-01-07,11,0.7991,1.0,79.91,11,5954,11,Road closure
D015621,SC03906,S072,Supplier,Supplier_Failure,2027-01-01,11,0.6137,1.0,61.37,11,4910,11,Supplier outage
D015622,SC03906,C107,Component,Material_Shortage,2027-01-03,7,0.6563,1.0,65.63,7,3348,7,Component shortage
D015623,SC03906,F006,Factory,Factory_Breakdown,2027-01-05,11,0.4555,1.0,45.55,11,2369,11,Equipment failure
D015624,SC03906,R0107,Route,Transportation_Disruption,2027-01-07,6,0.734,1.0,73.4,6,6239,6,Road closure
D015625,SC03907,S064,Supplier,Supplier_Failure,2027-01-01,5,0.3077,1.0,30.77,5,1877,5,Supplier outage
D015626,SC03907,C385,Component,Material_Shortage,2027-01-03,8,0.2498,1.0,24.98,8,1299,8,Component shortage
D015627,SC03907,F007,Factory,Factory_Breakdown,2027-01-05,10,0.2988,1.0,29.88,10,1973,10,Equipment failure
D015628,SC03907,R0190,Route,Transportation_Disruption,2027-01-07,5,0.5861,1.0,58.61,5,176,5,Road closure
D015629,SC03908,S020,Supplier,Supplier_Failure,2027-01-01,2,0.7836,1.0,78.36,2,3135,2,Supplier outage
D015630,SC03908,C020,Component,Material_Shortage,2027-01-03,11,0.4265,1.0,42.65,11,1280,11,Component shortage
D015631,SC03908,F008,Factory,Factory_Breakdown,2027-01-05,9,0.8854,1.0,88.54,9,709,9,Equipment failure
D015632,SC03908,R0194,Route,Transportation_Disruption,2027-01-07,2,0.8753,1.0,87.53,2,7441,2,Road closure
D015633,SC03909,S031,Supplier,Supplier_Failure,2027-01-01,8,0.8301,1.0,83.01,8,416,8,Supplier outage
D015634,SC03909,C437,Component,Material_Shortage,2027-01-03,9,0.6593,1.0,65.93,9,4747,9,Component shortage
D015635,SC03909,F009,Factory,Factory_Breakdown,2027-01-05,5,0.3232,1.0,32.32,5,938,5,Equipment failure
D015636,SC03909,R0006,Route,Transportation_Disruption,2027-01-07,2,0.567,1.0,56.7,2,4536,2,Road closure
D015637,SC03910,S035,Supplier,Supplier_Failure,2027-01-01,4,0.4473,1.0,44.73,4,4362,4,Supplier outage
D015638,SC03910,C043,Component,Material_Shortage,2027-01-03,14,0.7145,1.0,71.45,14,5645,14,Component shortage
D015639,SC03910,F010,Factory,Factory_Breakdown,2027-01-05,6,0.6795,1.0,67.95,6,3670,6,Equipment failure
D015640,SC03910,R0031,Route,Transportation_Disruption,2027-01-07,5,0.2174,1.0,21.74,5,272,5,Road closure
D015641,SC03911,S086,Supplier,Supplier_Failure,2027-01-01,6,0.2764,1.0,27.64,6,1935,6,Supplier outage
D015642,SC03911,C122,Component,Material_Shortage,2027-01-03,6,0.5738,1.0,57.38,6,3443,6,Component shortage
D015643,SC03911,F011,Factory,Factory_Breakdown,2027-01-05,3,0.4394,1.0,43.94,3,1275,3,Equipment failure
D015644,SC03911,R0089,Route,Transportation_Disruption,2027-01-07,6,0.2326,1.0,23.26,6,1222,6,Road closure
D015645,SC03912,S068,Supplier,Supplier_Failure,2027-01-01,9,0.4571,1.0,45.71,9,4480,9,Supplier outage
D015646,SC03912,C199,Component,Material_Shortage,2027-01-03,9,0.7748,1.0,77.48,9,2325,9,Component shortage
D015647,SC03912,F012,Factory,Factory_Breakdown,2027-01-05,9,0.3767,1.0,37.67,9,2976,9,Equipment failure
D015648,SC03912,R0099,Route,Transportation_Disruption,2027-01-07,12,0.2601,1.0,26.01,12,976,12,Road closure
D015649,SC03913,S048,Supplier,Supplier_Failure,2027-01-01,10,0.2632,1.0,26.32,10,1053,10,Supplier outage
D015650,SC03913,C276,Component,Material_Shortage,2027-01-03,4,0.1634,1.0,16.34,4,1553,4,Component shortage
D015651,SC03913,F013,Factory,Factory_Breakdown,2027-01-05,3,0.4541,1.0,45.41,3,1454,3,Equipment failure
D015652,SC03913,R0034,Route,Transportation_Disruption,2027-01-07,3,0.347,1.0,34.7,3,1388,3,Road closure
D015653,SC03914,S027,Supplier,Supplier_Failure,2027-01-01,5,0.6676,1.0,66.76,5,334,5,Supplier outage
D015654,SC03914,C127,Component,Material_Shortage,2027-01-03,12,0.3606,1.0,36.06,12,253,12,Component shortage
D015655,SC03914,F014,Factory,Factory_Breakdown,2027-01-05,14,0.8847,1.0,88.47,14,885,14,Equipment failure
D015656,SC03914,R0053,Route,Transportation_Disruption,2027-01-07,6,0.8657,1.0,86.57,6,1905,6,Road closure
D015657,SC03915,S080,Supplier,Supplier_Failure,2027-01-01,4,0.527,1.0,52.7,4,2477,4,Supplier outage
D015658,SC03915,C249,Component,Material_Shortage,2027-01-03,4,0.6585,1.0,65.85,4,3754,4,Component shortage
D015659,SC03915,F015,Factory,Factory_Breakdown,2027-01-05,5,0.614,1.0,61.4,5,4298,5,Equipment failure
D015660,SC03915,R0049,Route,Transportation_Disruption,2027-01-07,2,0.288,1.0,28.8,2,2708,2,Road closure
D015661,SC03916,S001,Supplier,Supplier_Failure,2027-01-01,3,0.4294,1.0,42.94,3,516,3,Supplier outage
D015662,SC03916,C156,Component,Material_Shortage,2027-01-03,6,0.1748,1.0,17.48,6,1049,6,Component shortage
D015663,SC03916,F016,Factory,Factory_Breakdown,2027-01-05,14,0.3775,1.0,37.75,14,3587,14,Equipment failure
D015664,SC03916,R0132,Route,Transportation_Disruption,2027-01-07,2,0.3989,1.0,39.89,2,2194,2,Road closure
D015665,SC03917,S018,Supplier,Supplier_Failure,2027-01-01,12,0.3998,1.0,39.98,12,1320,12,Supplier outage
D015666,SC03917,C018,Component,Material_Shortage,2027-01-03,2,0.6368,1.0,63.68,2,4649,2,Component shortage
D015667,SC03917,F017,Factory,Factory_Breakdown,2027-01-05,6,0.5931,1.0,59.31,6,890,6,Equipment failure
D015668,SC03917,R0082,Route,Transportation_Disruption,2027-01-07,14,0.5744,1.0,57.44,14,4366,14,Road closure
D015669,SC03918,S024,Supplier,Supplier_Failure,2027-01-01,6,0.507,1.0,50.7,6,4056,6,Supplier outage
D015670,SC03918,C438,Component,Material_Shortage,2027-01-03,5,0.8091,1.0,80.91,5,2104,5,Component shortage
D015671,SC03918,F018,Factory,Factory_Breakdown,2027-01-05,7,0.3022,1.0,30.22,7,2267,7,Equipment failure
D015672,SC03918,R0017,Route,Transportation_Disruption,2027-01-07,4,0.5473,1.0,54.73,4,2737,4,Road closure
D015673,SC03919,S004,Supplier,Supplier_Failure,2027-01-01,14,0.2896,1.0,28.96,14,1593,14,Supplier outage
D015674,SC03919,C087,Component,Material_Shortage,2027-01-03,14,0.2852,1.0,28.52,14,1854,14,Component shortage
D015675,SC03919,F019,Factory,Factory_Breakdown,2027-01-05,12,0.6544,1.0,65.44,12,2127,12,Equipment failure
D015676,SC03919,R0173,Route,Transportation_Disruption,2027-01-07,5,0.259,1.0,25.9,5,1813,5,Road closure
D015677,SC03920,S052,Supplier,Supplier_Failure,2027-01-01,9,0.557,1.0,55.7,9,557,9,Supplier outage
D015678,SC03920,C439,Component,Material_Shortage,2027-01-03,3,0.4941,1.0,49.41,3,2100,3,Component shortage
D015679,SC03920,F020,Factory,Factory_Breakdown,2027-01-05,6,0.3912,1.0,39.12,6,2348,6,Equipment failure
D015680,SC03920,R0078,Route,Transportation_Disruption,2027-01-07,10,0.6279,1.0,62.79,10,3140,10,Road closure
D015681,SC03921,S016,Supplier,Supplier_Failure,2027-01-01,7,0.8457,1.0,84.57,7,8246,7,Supplier outage
D015682,SC03921,C112,Component,Material_Shortage,2027-01-03,14,0.701,1.0,70.1,14,4277,14,Component shortage
D015683,SC03921,F001,Factory,Factory_Breakdown,2027-01-05,13,0.6761,1.0,67.61,13,1522,13,Equipment failure
D015684,SC03921,R0023,Route,Transportation_Disruption,2027-01-07,12,0.8567,1.0,85.67,12,7368,12,Road closure
D015685,SC03922,S049,Supplier,Supplier_Failure,2027-01-01,9,0.6289,1.0,62.89,9,1510,9,Supplier outage
D015686,SC03922,C049,Component,Material_Shortage,2027-01-03,13,0.4053,1.0,40.53,13,2432,13,Component shortage
D015687,SC03922,F002,Factory,Factory_Breakdown,2027-01-05,3,0.4049,1.0,40.49,3,405,3,Equipment failure
D015688,SC03922,R0038,Route,Transportation_Disruption,2027-01-07,8,0.1539,1.0,15.39,8,1201,8,Road closure
D015689,SC03923,S015,Supplier,Supplier_Failure,2027-01-01,11,0.2193,1.0,21.93,11,1009,11,Supplier outage
D015690,SC03923,C408,Component,Material_Shortage,2027-01-03,10,0.1644,1.0,16.44,10,1316,10,Component shortage
D015691,SC03923,F003,Factory,Factory_Breakdown,2027-01-05,9,0.5345,1.0,53.45,9,1283,9,Equipment failure
D015692,SC03923,R0010,Route,Transportation_Disruption,2027-01-07,2,0.5732,1.0,57.32,2,4930,2,Road closure
D015693,SC03924,S018,Supplier,Supplier_Failure,2027-01-01,2,0.5215,1.0,52.15,2,2086,2,Supplier outage
D015694,SC03924,C347,Component,Material_Shortage,2027-01-03,7,0.7593,1.0,75.93,7,5505,7,Component shortage
D015695,SC03924,F004,Factory,Factory_Breakdown,2027-01-05,5,0.3186,1.0,31.86,5,2868,5,Equipment failure
D015696,SC03924,R0030,Route,Transportation_Disruption,2027-01-07,10,0.2183,1.0,21.83,10,2183,10,Road closure
D015697,SC03925,S022,Supplier,Supplier_Failure,2027-01-01,6,0.2037,1.0,20.37,6,204,6,Supplier outage
D015698,SC03925,C157,Component,Material_Shortage,2027-01-03,6,0.517,1.0,51.7,6,130,6,Component shortage
D015699,SC03925,F005,Factory,Factory_Breakdown,2027-01-05,14,0.5753,1.0,57.53,14,1870,14,Equipment failure
D015700,SC03925,R0135,Route,Transportation_Disruption,2027-01-07,14,0.5478,1.0,54.78,14,3287,14,Road closure
D015701,SC03926,S072,Supplier,Supplier_Failure,2027-01-01,7,0.2418,1.0,24.18,7,2418,7,Supplier outage
D015702,SC03926,C293,Component,Material_Shortage,2027-01-03,5,0.6896,1.0,68.96,5,483,5,Component shortage
D015703,SC03926,F006,Factory,Factory_Breakdown,2027-01-05,3,0.67,1.0,67.0,3,3149,3,Equipment failure
D015704,SC03926,R0055,Route,Transportation_Disruption,2027-01-07,13,0.4139,1.0,41.39,13,2484,13,Road closure
D015705,SC03927,S095,Supplier,Supplier_Failure,2027-01-01,13,0.806,1.0,80.6,13,7254,13,Supplier outage
D015706,SC03927,C310,Component,Material_Shortage,2027-01-03,4,0.7109,1.0,71.09,4,2844,4,Component shortage
D015707,SC03927,F007,Factory,Factory_Breakdown,2027-01-05,4,0.3663,1.0,36.63,4,3663,4,Equipment failure
D015708,SC03927,R0019,Route,Transportation_Disruption,2027-01-07,13,0.8736,1.0,87.36,13,7863,13,Road closure
D015709,SC03928,S095,Supplier,Supplier_Failure,2027-01-01,2,0.697,1.0,69.7,2,1743,2,Supplier outage
D015710,SC03928,C397,Component,Material_Shortage,2027-01-03,13,0.1698,1.0,16.98,13,968,13,Component shortage
D015711,SC03928,F008,Factory,Factory_Breakdown,2027-01-05,12,0.4886,1.0,48.86,12,978,12,Equipment failure
D015712,SC03928,R0189,Route,Transportation_Disruption,2027-01-07,2,0.5356,1.0,53.56,2,831,2,Road closure
D015713,SC03929,S023,Supplier,Supplier_Failure,2027-01-01,7,0.1544,1.0,15.44,7,232,7,Supplier outage
D015714,SC03929,C231,Component,Material_Shortage,2027-01-03,6,0.1707,1.0,17.07,6,427,6,Component shortage
D015715,SC03929,F009,Factory,Factory_Breakdown,2027-01-05,7,0.3305,1.0,33.05,7,1818,7,Equipment failure
D015716,SC03929,R0062,Route,Transportation_Disruption,2027-01-07,2,0.8968,1.0,89.68,2,1121,2,Road closure
D015717,SC03930,S005,Supplier,Supplier_Failure,2027-01-01,14,0.8471,1.0,84.71,14,3474,14,Supplier outage
D015718,SC03930,C200,Component,Material_Shortage,2027-01-03,8,0.3425,1.0,34.25,8,1096,8,Component shortage
D015719,SC03930,F010,Factory,Factory_Breakdown,2027-01-05,13,0.454,1.0,45.4,13,931,13,Equipment failure
D015720,SC03930,R0086,Route,Transportation_Disruption,2027-01-07,3,0.8184,1.0,81.84,3,7980,3,Road closure
D015721,SC03931,S096,Supplier,Supplier_Failure,2027-01-01,6,0.357,1.0,35.7,6,108,6,Supplier outage
D015722,SC03931,C321,Component,Material_Shortage,2027-01-03,14,0.4829,1.0,48.29,14,3091,14,Component shortage
D015723,SC03931,F011,Factory,Factory_Breakdown,2027-01-05,11,0.2789,1.0,27.89,11,977,11,Equipment failure
D015724,SC03931,R0005,Route,Transportation_Disruption,2027-01-07,6,0.5267,1.0,52.67,6,2371,6,Road closure
D015725,SC03932,S068,Supplier,Supplier_Failure,2027-01-01,5,0.7469,1.0,74.69,5,3810,5,Supplier outage
D015726,SC03932,C092,Component,Material_Shortage,2027-01-03,10,0.2349,1.0,23.49,10,470,10,Component shortage
D015727,SC03932,F012,Factory,Factory_Breakdown,2027-01-05,4,0.3908,1.0,39.08,4,2384,4,Equipment failure
D015728,SC03932,R0013,Route,Transportation_Disruption,2027-01-07,5,0.4118,1.0,41.18,5,721,5,Road closure
D015729,SC03933,S069,Supplier,Supplier_Failure,2027-01-01,14,0.4132,1.0,41.32,14,1364,14,Supplier outage
D015730,SC03933,C317,Component,Material_Shortage,2027-01-03,13,0.3635,1.0,36.35,13,2000,13,Component shortage
D015731,SC03933,F013,Factory,Factory_Breakdown,2027-01-05,5,0.3351,1.0,33.51,5,3016,5,Equipment failure
D015732,SC03933,R0096,Route,Transportation_Disruption,2027-01-07,11,0.2884,1.0,28.84,11,2740,11,Road closure
D015733,SC03934,S046,Supplier,Supplier_Failure,2027-01-01,12,0.339,1.0,33.9,12,2035,12,Supplier outage
D015734,SC03934,C246,Component,Material_Shortage,2027-01-03,5,0.5765,1.0,57.65,5,2451,5,Component shortage
D015735,SC03934,F014,Factory,Factory_Breakdown,2027-01-05,7,0.8196,1.0,81.96,7,1640,7,Equipment failure
D015736,SC03934,R0053,Route,Transportation_Disruption,2027-01-07,5,0.3041,1.0,30.41,5,2129,5,Road closure
D015737,SC03935,S035,Supplier,Supplier_Failure,2027-01-01,13,0.4723,1.0,47.23,13,4251,13,Supplier outage
D015738,SC03935,C435,Component,Material_Shortage,2027-01-03,12,0.3331,1.0,33.31,12,583,12,Component shortage
D015739,SC03935,F015,Factory,Factory_Breakdown,2027-01-05,8,0.4274,1.0,42.74,8,1112,8,Equipment failure
D015740,SC03935,R0069,Route,Transportation_Disruption,2027-01-07,2,0.65,1.0,65.0,2,6175,2,Road closure
D015741,SC03936,S066,Supplier,Supplier_Failure,2027-01-01,5,0.6439,1.0,64.39,5,6246,5,Supplier outage
D015742,SC03936,C129,Component,Material_Shortage,2027-01-03,5,0.4445,1.0,44.45,5,445,5,Component shortage
D015743,SC03936,F016,Factory,Factory_Breakdown,2027-01-05,13,0.6224,1.0,62.24,13,5602,13,Equipment failure
D015744,SC03936,R0024,Route,Transportation_Disruption,2027-01-07,2,0.3726,1.0,37.26,2,1118,2,Road closure
D015745,SC03937,S071,Supplier,Supplier_Failure,2027-01-01,7,0.7394,1.0,73.94,7,1664,7,Supplier outage
D015746,SC03937,C359,Component,Material_Shortage,2027-01-03,4,0.2844,1.0,28.44,4,711,4,Component shortage
D015747,SC03937,F017,Factory,Factory_Breakdown,2027-01-05,10,0.8569,1.0,85.69,10,6427,10,Equipment failure
D015748,SC03937,R0021,Route,Transportation_Disruption,2027-01-07,4,0.8267,1.0,82.67,4,5374,4,Road closure
D015749,SC03938,S085,Supplier,Supplier_Failure,2027-01-01,12,0.2766,1.0,27.66,12,1937,12,Supplier outage
D015750,SC03938,C258,Component,Material_Shortage,2027-01-03,4,0.6726,1.0,67.26,4,2355,4,Component shortage
D015751,SC03938,F018,Factory,Factory_Breakdown,2027-01-05,7,0.1675,1.0,16.75,7,335,7,Equipment failure
D015752,SC03938,R0047,Route,Transportation_Disruption,2027-01-07,14,0.1588,1.0,15.88,14,691,14,Road closure
D015753,SC03939,S004,Supplier,Supplier_Failure,2027-01-01,14,0.8606,1.0,86.06,14,5594,14,Supplier outage
D015754,SC03939,C104,Component,Material_Shortage,2027-01-03,4,0.4333,1.0,43.33,4,1950,4,Component shortage
D015755,SC03939,F019,Factory,Factory_Breakdown,2027-01-05,5,0.8216,1.0,82.16,5,5752,5,Equipment failure
D015756,SC03939,R0080,Route,Transportation_Disruption,2027-01-07,11,0.4986,1.0,49.86,11,3715,11,Road closure
D015757,SC03940,S071,Supplier,Supplier_Failure,2027-01-01,7,0.7333,1.0,73.33,7,6234,7,Supplier outage
D015758,SC03940,C455,Component,Material_Shortage,2027-01-03,2,0.2912,1.0,29.12,2,1020,2,Component shortage
D015759,SC03940,F020,Factory,Factory_Breakdown,2027-01-05,8,0.8515,1.0,85.15,8,7664,8,Equipment failure
D015760,SC03940,R0078,Route,Transportation_Disruption,2027-01-07,2,0.6317,1.0,63.17,2,3949,2,Road closure
D015761,SC03941,S062,Supplier,Supplier_Failure,2027-01-01,10,0.7673,1.0,76.73,10,1151,10,Supplier outage
D015762,SC03941,C413,Component,Material_Shortage,2027-01-03,7,0.2192,1.0,21.92,7,1820,7,Component shortage
D015763,SC03941,F001,Factory,Factory_Breakdown,2027-01-05,13,0.4258,1.0,42.58,13,1917,13,Equipment failure
D015764,SC03941,R0085,Route,Transportation_Disruption,2027-01-07,7,0.3237,1.0,32.37,7,1263,7,Road closure
D015765,SC03942,S049,Supplier,Supplier_Failure,2027-01-01,13,0.5952,1.0,59.52,13,4464,13,Supplier outage
D015766,SC03942,C136,Component,Material_Shortage,2027-01-03,12,0.4304,1.0,43.04,12,3358,12,Component shortage
D015767,SC03942,F002,Factory,Factory_Breakdown,2027-01-05,6,0.7592,1.0,75.92,6,5467,6,Equipment failure
D015768,SC03942,R0001,Route,Transportation_Disruption,2027-01-07,4,0.2916,1.0,29.16,4,161,4,Road closure
D015769,SC03943,S011,Supplier,Supplier_Failure,2027-01-01,7,0.6087,1.0,60.87,7,3470,7,Supplier outage
D015770,SC03943,C434,Component,Material_Shortage,2027-01-03,13,0.6524,1.0,65.24,13,2610,13,Component shortage
D015771,SC03943,F003,Factory,Factory_Breakdown,2027-01-05,12,0.4531,1.0,45.31,12,3580,12,Equipment failure
D015772,SC03943,R0164,Route,Transportation_Disruption,2027-01-07,10,0.6181,1.0,61.81,10,4945,10,Road closure
