scenario_id,scenario_name,scenario_type,number_of_disruptions,demand_multiplier,supply_multiplier,severity_multiplier,duration_multiplier,affected_region,description
SC04236,Independent recovery experiment 04236,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04237,Independent recovery experiment 04237,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04238,Independent recovery experiment 04238,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04239,Independent recovery experiment 04239,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04240,Independent recovery experiment 04240,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04241,Independent recovery experiment 04241,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04242,Independent recovery experiment 04242,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04243,Independent recovery experiment 04243,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04244,Independent recovery experiment 04244,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04245,Independent recovery experiment 04245,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04246,Independent recovery experiment 04246,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04247,Independent recovery experiment 04247,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04248,Independent recovery experiment 04248,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04249,Independent recovery experiment 04249,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04250,Independent recovery experiment 04250,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04251,Independent recovery experiment 04251,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04252,Independent recovery experiment 04252,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04253,Independent recovery experiment 04253,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04254,Independent recovery experiment 04254,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04255,Independent recovery experiment 04255,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04256,Independent recovery experiment 04256,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04257,Independent recovery experiment 04257,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04258,Independent recovery experiment 04258,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04259,Independent recovery experiment 04259,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04260,Independent recovery experiment 04260,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04261,Independent recovery experiment 04261,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04262,Independent recovery experiment 04262,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04263,Independent recovery experiment 04263,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04264,Independent recovery experiment 04264,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04265,Independent recovery experiment 04265,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04266,Independent recovery experiment 04266,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04267,Independent recovery experiment 04267,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04268,Independent recovery experiment 04268,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04269,Independent recovery experiment 04269,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04270,Independent recovery experiment 04270,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04271,Independent recovery experiment 04271,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04272,Independent recovery experiment 04272,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04273,Independent recovery experiment 04273,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04274,Independent recovery experiment 04274,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04275,Independent recovery experiment 04275,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04276,Independent recovery experiment 04276,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04277,Independent recovery experiment 04277,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04278,Independent recovery experiment 04278,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04279,Independent recovery experiment 04279,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04280,Independent recovery experiment 04280,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04281,Independent recovery experiment 04281,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04282,Independent recovery experiment 04282,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04283,Independent recovery experiment 04283,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04284,Independent recovery experiment 04284,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04285,Independent recovery experiment 04285,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04286,Independent recovery experiment 04286,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04287,Independent recovery experiment 04287,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04288,Independent recovery experiment 04288,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04289,Independent recovery experiment 04289,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04290,Independent recovery experiment 04290,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04291,Independent recovery experiment 04291,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04292,Independent recovery experiment 04292,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04293,Independent recovery experiment 04293,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04294,Independent recovery experiment 04294,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04295,Independent recovery experiment 04295,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04296,Independent recovery experiment 04296,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04297,Independent recovery experiment 04297,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04298,Independent recovery experiment 04298,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04299,Independent recovery experiment 04299,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04300,Independent recovery experiment 04300,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04301,Independent recovery experiment 04301,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04302,Independent recovery experiment 04302,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04303,Independent recovery experiment 04303,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04304,Independent recovery experiment 04304,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04305,Independent recovery experiment 04305,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04306,Independent recovery experiment 04306,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04307,Independent recovery experiment 04307,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04308,Independent recovery experiment 04308,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04309,Independent recovery experiment 04309,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04310,Independent recovery experiment 04310,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04311,Independent recovery experiment 04311,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04312,Independent recovery experiment 04312,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04313,Independent recovery experiment 04313,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04314,Independent recovery experiment 04314,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04315,Independent recovery experiment 04315,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04316,Independent recovery experiment 04316,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04317,Independent recovery experiment 04317,Four_event_stress,4,1.0,1.0,1.0,1.0,East,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04318,Independent recovery experiment 04318,Four_event_stress,4,1.0,1.0,1.0,1.0,West,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04319,Independent recovery experiment 04319,Four_event_stress,4,1.0,1.0,1.0,1.0,North,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
SC04320,Independent recovery experiment 04320,Four_event_stress,4,1.0,1.0,1.0,1.0,South,"Independent 2027-01-01 snapshot; four events at days 0, 2, 4, 6. Event estimates are not additive."
