order_id,customer_id,product_id,warehouse_id,order_date,required_date,quantity,unit_price,priority,order_status,region
O081024,CU08553,P003,W018,2026-11-02,2026-11-07,7,1382.34,High,Delivered,West
O081025,CU07319,P011,W010,2026-01-19,2026-01-23,10,1428.84,Low,Delivered,South
O081026,CU06272,P023,W013,2026-03-28,2026-04-01,7,1437.45,Low,Delivered,North
O081027,CU14236,P010,W002,2026-01-05,2026-01-11,3,1599.86,Medium,Delivered,West
O081028,CU18386,P026,W021,2026-05-22,2026-05-27,14,2151.64,High,Delivered,South
O081029,CU06891,P045,W002,2026-04-01,2026-04-06,10,1401.0,Low,Delivered,West
O081030,CU16756,P100,W023,2026-03-23,2026-03-31,2,1663.66,High,Delivered,North
O081031,CU18430,P005,W008,2026-01-25,2026-01-30,9,1489.32,Medium,Delivered,West
O081032,CU00074,P008,W001,2026-08-06,2026-08-12,3,1754.19,Medium,Delivered,South
O081033,CU13864,P042,W002,2026-11-30,2026-12-04,15,1908.24,Low,Delivered,West
O081034,CU04466,P044,W026,2026-12-31,2027-01-05,9,1667.76,Low,Pending,West
O081035,CU01170,P054,W023,2026-07-22,2026-07-29,7,1873.41,Low,Delivered,North
O081036,CU16095,P093,W006,2026-07-12,2026-07-18,10,2141.57,High,Delivered,West
O081037,CU05338,P040,W013,2026-09-08,2026-09-16,10,1600.78,High,Delivered,North
O081038,CU13611,P078,W006,2026-11-29,2026-12-04,10,1303.45,Medium,Delivered,West
O081039,CU11710,P032,W023,2026-07-11,2026-07-17,3,1577.18,Medium,Delivered,North
O081040,CU19901,P074,W006,2026-01-25,2026-01-30,3,2182.61,Medium,Delivered,West
O081041,CU07079,P061,W030,2026-03-26,2026-03-30,5,2377.45,Low,Delivered,South
O081042,CU01311,P100,W029,2026-11-08,2026-11-15,5,1663.66,Medium,Delivered,North
O081043,CU03285,P019,W005,2026-06-15,2026-06-21,2,1619.04,Low,Delivered,South
O081044,CU08140,P021,W013,2026-05-04,2026-05-11,11,2276.14,Medium,Delivered,North
O081045,CU03778,P078,W029,2026-11-16,2026-11-21,13,1303.45,Low,Delivered,North
O081046,CU18726,P021,W001,2026-08-07,2026-08-11,14,2276.14,Low,Delivered,South
O081047,CU14473,P069,W027,2026-10-07,2026-10-13,11,1609.53,Low,Delivered,East
O081048,CU05741,P022,W004,2026-04-24,2026-04-30,14,1443.59,High,Delivered,South
O081049,CU13438,P020,W010,2026-08-30,2026-09-03,4,1566.77,Low,Delivered,South
O081050,CU17689,P006,W021,2026-09-16,2026-09-21,1,1779.32,High,Delivered,South
O081051,CU14220,P065,W011,2026-03-14,2026-03-19,6,1558.03,Medium,Delivered,South
O081052,CU16549,P100,W027,2026-04-15,2026-04-22,14,1663.66,Low,Delivered,East
O081053,CU10042,P046,W011,2026-10-29,2026-11-03,13,1718.99,Medium,Delivered,South
O081054,CU05621,P039,W025,2026-02-17,2026-02-23,4,1579.48,High,Delivered,South
O081055,CU17044,P018,W027,2026-06-23,2026-06-30,12,1375.37,High,Delivered,East
O081056,CU16812,P096,W010,2026-12-19,2026-12-24,14,2186.42,Critical,Delivered,South
O081057,CU08948,P033,W026,2026-11-08,2026-11-14,6,1930.74,Medium,Delivered,West
O081058,CU18079,P042,W028,2026-12-27,2026-12-31,8,1908.24,Medium,Delivered,West
O081059,CU09090,P055,W022,2026-03-21,2026-03-26,6,1521.29,Medium,Delivered,West
O081060,CU07702,P069,W010,2026-10-11,2026-10-18,14,1609.53,High,Delivered,South
O081061,CU07250,P057,W008,2026-08-07,2026-08-14,1,1566.39,Critical,Delivered,West
O081062,CU09024,P049,W019,2026-04-23,2026-04-27,2,1254.47,Low,Delivered,North
O081063,CU19473,P099,W002,2026-02-22,2026-02-28,3,1662.53,High,Delivered,West
O081064,CU13826,P021,W002,2026-06-02,2026-06-07,11,2276.14,High,Delivered,West
O081065,CU05517,P012,W009,2026-11-10,2026-11-16,5,1259.62,Low,Delivered,North
O081066,CU00304,P032,W001,2026-03-07,2026-03-12,6,1577.18,Critical,Delivered,South
O081067,CU03717,P042,W003,2026-03-24,2026-03-30,7,1908.24,High,Delivered,North
O081068,CU09364,P062,W030,2026-02-21,2026-02-27,12,1682.3,Critical,Delivered,South
O081069,CU00455,P053,W002,2026-08-22,2026-08-28,10,1638.29,Medium,Delivered,West
O081070,CU12200,P020,W006,2026-01-11,2026-01-16,13,1566.77,High,Delivered,West
O081071,CU15809,P057,W006,2026-12-14,2026-12-21,8,1566.39,Low,Delivered,West
O081072,CU13485,P038,W011,2026-08-02,2026-08-08,11,1677.89,Critical,Delivered,South
O081073,CU07862,P086,W019,2026-06-09,2026-06-15,12,1780.69,Critical,Delivered,North
O081074,CU00156,P051,W011,2026-06-22,2026-06-26,8,2002.77,Critical,Delivered,South
O081075,CU19645,P076,W026,2026-12-16,2026-12-20,13,1517.74,Low,Delivered,West
O081076,CU07952,P070,W021,2026-12-22,2026-12-26,7,1491.91,High,Delivered,South
O081077,CU09925,P060,W007,2026-08-07,2026-08-14,4,1950.06,High,Delivered,East
O081078,CU12657,P099,W022,2026-09-01,2026-09-07,11,1662.53,High,Delivered,West
O081079,CU04679,P078,W024,2026-08-23,2026-08-29,5,1303.45,Critical,Delivered,South
O081080,CU19699,P088,W021,2026-09-26,2026-10-02,14,1756.58,Low,Delivered,South
O081081,CU17047,P041,W013,2026-12-21,2026-12-28,4,1836.19,High,Delivered,North
O081082,CU03376,P045,W014,2026-08-09,2026-08-14,14,1401.0,Critical,Delivered,South
O081083,CU13818,P094,W005,2026-09-30,2026-10-05,9,1755.47,Low,Delivered,South
O081084,CU17431,P082,W003,2026-12-29,2027-01-04,14,1477.02,Critical,In_Transit,North
O081085,CU14383,P096,W009,2026-06-23,2026-06-29,5,2186.42,Critical,Delivered,North
O081086,CU17920,P081,W015,2026-07-13,2026-07-18,10,1828.86,Critical,Delivered,South
O081087,CU10175,P049,W013,2026-10-10,2026-10-14,13,1254.47,Critical,Delivered,North
O081088,CU16567,P095,W011,2026-08-20,2026-08-25,10,2018.8,Critical,Delivered,South
O081089,CU13638,P020,W030,2026-04-28,2026-05-02,11,1566.77,Critical,Delivered,South
O081090,CU11740,P010,W008,2026-06-23,2026-06-30,10,1599.86,Critical,Delivered,West
O081091,CU11417,P092,W019,2026-04-15,2026-04-21,8,1859.79,Low,Delivered,North
O081092,CU12891,P038,W009,2026-04-24,2026-04-29,8,1677.89,Medium,Delivered,North
O081093,CU11592,P062,W005,2026-04-07,2026-04-12,1,1682.3,Medium,Delivered,South
O081094,CU19644,P086,W002,2026-02-23,2026-02-27,9,1780.69,High,Delivered,West
O081095,CU17581,P078,W022,2026-08-25,2026-08-29,6,1303.45,Critical,Delivered,West
O081096,CU07795,P075,W008,2026-08-20,2026-08-25,1,1797.15,Low,Delivered,West
O081097,CU07464,P067,W028,2026-12-21,2026-12-28,11,1766.71,Low,Delivered,West
O081098,CU19376,P007,W016,2026-01-03,2026-01-10,13,2362.8,Medium,Delivered,West
O081099,CU05388,P005,W005,2026-08-08,2026-08-12,8,1489.32,Low,Delivered,South
O081100,CU03797,P100,W029,2026-05-15,2026-05-22,6,1663.66,Medium,Delivered,North
O081101,CU02127,P078,W027,2026-01-13,2026-01-20,11,1303.45,Low,Delivered,East
O081102,CU08310,P067,W013,2026-11-17,2026-11-23,15,1766.71,Low,Delivered,North
O081103,CU02490,P071,W024,2026-06-15,2026-06-19,4,1449.26,High,Delivered,South
O081104,CU17617,P048,W017,2026-09-26,2026-10-03,14,2211.5,Low,Delivered,East
O081105,CU01487,P006,W008,2026-08-04,2026-08-09,7,1779.32,High,Delivered,West
O081106,CU14568,P017,W017,2026-03-16,2026-03-20,6,1531.05,High,Delivered,East
O081107,CU00705,P078,W028,2026-05-13,2026-05-17,1,1303.45,High,Delivered,West
O081108,CU14226,P009,W004,2026-01-03,2026-01-10,7,2438.98,Low,Delivered,South
O081109,CU14074,P015,W021,2026-04-23,2026-04-28,6,1904.84,High,Delivered,South
O081110,CU00522,P019,W009,2026-02-08,2026-02-12,13,1619.04,Critical,Delivered,North
O081111,CU14469,P098,W011,2026-06-29,2026-07-05,6,1551.28,Critical,Delivered,South
O081112,CU14101,P029,W024,2026-01-26,2026-02-02,12,1884.63,High,Delivered,South
O081113,CU15800,P004,W022,2026-02-10,2026-02-16,8,1506.02,Medium,Delivered,West
O081114,CU05598,P059,W003,2026-04-22,2026-04-26,14,1457.23,Medium,Delivered,North
O081115,CU02019,P070,W010,2026-11-13,2026-11-17,15,1491.91,Medium,Delivered,South
O081116,CU13442,P043,W016,2026-09-07,2026-09-13,9,2352.24,Low,Delivered,West
O081117,CU06131,P014,W004,2026-04-01,2026-04-05,7,2468.18,Critical,Delivered,South
O081118,CU04392,P082,W004,2026-01-24,2026-01-30,4,1477.02,Medium,Delivered,South
O081119,CU02615,P073,W018,2026-09-20,2026-09-25,9,2049.17,Low,Delivered,West
O081120,CU06207,P049,W015,2026-08-02,2026-08-08,9,1254.47,Critical,Delivered,South
O081121,CU01321,P019,W009,2026-01-09,2026-01-13,11,1619.04,Low,Delivered,North
O081122,CU17650,P017,W007,2026-09-11,2026-09-15,4,1531.05,Low,Delivered,East
O081123,CU12144,P056,W025,2026-11-24,2026-11-29,11,2450.17,Medium,Delivered,South
O081124,CU16621,P008,W019,2026-01-24,2026-01-29,4,1754.19,Low,Delivered,North
O081125,CU06598,P095,W021,2026-11-24,2026-11-29,2,2018.8,High,Delivered,South
O081126,CU03294,P069,W026,2026-06-06,2026-06-12,8,1609.53,Medium,Delivered,West
O081127,CU13847,P065,W014,2026-09-25,2026-09-30,15,1558.03,Medium,Delivered,South
O081128,CU01730,P047,W022,2026-11-03,2026-11-10,10,1495.14,Low,Delivered,West
O081129,CU02235,P030,W021,2026-09-14,2026-09-18,15,2508.28,High,Delivered,South
O081130,CU06301,P057,W010,2026-02-08,2026-02-15,6,1566.39,High,Delivered,South
O081131,CU15896,P019,W009,2026-09-15,2026-09-19,7,1619.04,Medium,Delivered,North
O081132,CU13402,P067,W025,2026-04-19,2026-04-25,10,1766.71,High,Delivered,South
O081133,CU14655,P055,W016,2026-11-12,2026-11-17,5,1521.29,High,Delivered,West
O081134,CU01465,P028,W006,2026-07-27,2026-08-01,8,1832.07,Critical,Delivered,West
O081135,CU07937,P001,W003,2026-03-27,2026-04-03,12,1828.71,High,Delivered,North
O081136,CU03460,P015,W005,2026-03-01,2026-03-05,7,1904.84,Medium,Delivered,South
O081137,CU18792,P083,W004,2026-03-29,2026-04-05,9,1718.44,High,Delivered,South
O081138,CU16487,P042,W004,2026-01-10,2026-01-16,12,1908.24,Medium,Delivered,South
O081139,CU18868,P064,W010,2026-07-17,2026-07-21,10,1049.36,Medium,Delivered,South
O081140,CU08950,P029,W023,2026-08-20,2026-08-24,10,1884.63,Critical,Delivered,North
O081141,CU04032,P087,W001,2026-02-06,2026-02-13,4,1689.96,Medium,Delivered,South
O081142,CU07904,P012,W009,2026-02-11,2026-02-17,5,1259.62,Low,Delivered,North
O081143,CU09386,P041,W015,2026-01-16,2026-01-21,4,1836.19,Critical,Delivered,South
O081144,CU15313,P048,W005,2026-06-24,2026-06-29,13,2211.5,Low,Delivered,South
O081145,CU13336,P092,W023,2026-10-07,2026-10-13,12,1859.79,High,Delivered,North
O081146,CU03930,P020,W021,2026-02-23,2026-02-27,13,1566.77,Critical,Delivered,South
O081147,CU02748,P085,W022,2026-07-23,2026-07-28,5,1638.45,Low,Delivered,West
O081148,CU09910,P009,W010,2026-03-06,2026-03-13,5,2438.98,Critical,Delivered,South
O081149,CU13490,P094,W029,2026-06-30,2026-07-07,2,1755.47,Low,Delivered,North
O081150,CU13421,P037,W005,2026-08-01,2026-08-07,12,1837.25,High,Delivered,South
O081151,CU13640,P006,W021,2026-01-05,2026-01-10,5,1779.32,Critical,Delivered,South
O081152,CU09901,P067,W002,2026-06-18,2026-06-25,13,1766.71,Medium,Delivered,West
O081153,CU13839,P028,W006,2026-03-18,2026-03-23,6,1832.07,Low,Delivered,West
O081154,CU15340,P064,W007,2026-03-12,2026-03-18,14,1049.36,Low,Delivered,East
O081155,CU08679,P090,W004,2026-07-13,2026-07-17,2,2191.23,Low,Delivered,South
O081156,CU03867,P039,W016,2026-03-04,2026-03-10,7,1579.48,Low,Delivered,West
O081157,CU07534,P021,W014,2026-06-23,2026-06-27,8,2276.14,Low,Delivered,South
O081158,CU06805,P030,W009,2026-03-29,2026-04-05,12,2508.28,High,Delivered,North
O081159,CU10170,P078,W002,2026-12-10,2026-12-14,5,1303.45,Medium,Delivered,West
O081160,CU08946,P061,W023,2026-02-21,2026-02-28,15,2377.45,Low,Delivered,North
O081161,CU14520,P062,W029,2026-08-30,2026-09-05,4,1682.3,Critical,Delivered,North
O081162,CU12078,P034,W029,2026-12-30,2027-01-06,5,1274.41,Low,In_Transit,North
O081163,CU12083,P035,W024,2026-02-07,2026-02-12,1,1875.22,High,Delivered,South
O081164,CU11836,P054,W026,2026-11-19,2026-11-24,14,1873.41,Critical,Delivered,West
O081165,CU09551,P068,W002,2026-03-19,2026-03-23,5,1573.67,Critical,Delivered,West
O081166,CU12079,P011,W023,2026-09-17,2026-09-24,15,1428.84,Medium,Delivered,North
O081167,CU03763,P030,W020,2026-06-20,2026-06-24,9,2508.28,Medium,Delivered,South
O081168,CU13294,P038,W009,2026-10-01,2026-10-06,10,1677.89,High,Delivered,North
O081169,CU03575,P061,W013,2026-12-31,2027-01-07,2,2377.45,Medium,Pending,North
O081170,CU06718,P010,W008,2026-11-30,2026-12-07,10,1599.86,Medium,Delivered,West
O081171,CU07721,P035,W019,2026-12-04,2026-12-10,4,1875.22,High,Delivered,North
O081172,CU08701,P100,W027,2026-10-08,2026-10-15,15,1663.66,Low,Delivered,East
O081173,CU08872,P056,W009,2026-05-29,2026-06-04,2,2450.17,High,Delivered,North
O081174,CU13031,P015,W021,2026-08-11,2026-08-16,1,1904.84,Low,Delivered,South
O081175,CU15240,P074,W024,2026-04-21,2026-04-25,14,2182.61,Low,Delivered,South
O081176,CU12712,P023,W008,2026-03-10,2026-03-15,3,1437.45,Medium,Delivered,West
O081177,CU19454,P063,W021,2026-02-15,2026-02-22,4,2106.53,Medium,Delivered,South
O081178,CU16288,P093,W020,2026-11-18,2026-11-26,9,2141.57,Low,Delivered,South
O081179,CU11519,P042,W012,2026-09-27,2026-10-01,7,1908.24,Critical,Delivered,West
O081180,CU14822,P036,W009,2026-10-03,2026-10-09,3,1498.01,Low,Delivered,North
O081181,CU09339,P024,W016,2026-03-13,2026-03-18,12,1890.71,Critical,Delivered,West
O081182,CU18602,P097,W009,2026-04-09,2026-04-15,8,2092.9,High,Delivered,North
O081183,CU03302,P100,W019,2026-10-29,2026-11-05,1,1663.66,Medium,Delivered,North
O081184,CU14086,P087,W004,2026-10-06,2026-10-12,8,1689.96,Critical,Delivered,South
O081185,CU09227,P097,W029,2026-10-16,2026-10-22,2,2092.9,High,Delivered,North
O081186,CU19799,P030,W024,2026-11-02,2026-11-06,8,2508.28,Medium,Delivered,South
O081187,CU05521,P040,W015,2026-04-05,2026-04-10,9,1600.78,High,Delivered,South
O081188,CU02256,P005,W010,2026-06-18,2026-06-23,7,1489.32,Critical,Delivered,South
O081189,CU16145,P040,W027,2026-11-29,2026-12-06,8,1600.78,High,Delivered,East
O081190,CU14925,P032,W011,2026-01-07,2026-01-12,7,1577.18,High,Delivered,South
O081191,CU13676,P090,W015,2026-08-09,2026-08-14,8,2191.23,Critical,Delivered,South
O081192,CU19296,P050,W012,2026-01-02,2026-01-08,13,1681.79,Critical,Delivered,West
O081193,CU17762,P093,W011,2026-06-10,2026-06-17,13,2141.57,High,Delivered,South
O081194,CU18027,P058,W030,2026-10-30,2026-11-06,11,1481.9,Critical,Delivered,South
O081195,CU08142,P010,W025,2026-06-27,2026-07-02,2,1599.86,Critical,Delivered,South
O081196,CU15533,P002,W017,2026-11-23,2026-11-30,10,2277.32,Low,Delivered,East
O081197,CU05915,P037,W011,2026-05-28,2026-06-04,15,1837.25,High,Delivered,South
O081198,CU03481,P065,W015,2026-06-23,2026-06-27,2,1558.03,Medium,Delivered,South
O081199,CU12747,P072,W015,2026-08-09,2026-08-14,8,1671.96,High,Delivered,South
O081200,CU00228,P016,W015,2026-02-24,2026-03-01,8,1877.81,Critical,Delivered,South
O081201,CU17205,P071,W003,2026-02-06,2026-02-13,13,1449.26,Medium,Delivered,North
O081202,CU00167,P048,W004,2026-07-12,2026-07-18,13,2211.5,Critical,Delivered,South
O081203,CU13267,P042,W021,2026-07-23,2026-07-28,5,1908.24,Low,Delivered,South
O081204,CU04100,P087,W029,2026-03-04,2026-03-10,7,1689.96,Critical,Delivered,North
O081205,CU18228,P083,W012,2026-01-25,2026-01-31,3,1718.44,Low,Delivered,West
O081206,CU05503,P076,W002,2026-06-22,2026-06-26,12,1517.74,Critical,Delivered,West
O081207,CU01665,P036,W010,2026-12-18,2026-12-23,5,1498.01,Medium,Delivered,South
O081208,CU05036,P059,W007,2026-02-06,2026-02-12,8,1457.23,Medium,Delivered,East
O081209,CU14015,P029,W010,2026-11-04,2026-11-11,11,1884.63,Medium,Delivered,South
O081210,CU16745,P044,W006,2026-04-23,2026-04-28,4,1667.76,High,Delivered,West
O081211,CU07536,P062,W012,2026-09-17,2026-09-21,7,1682.3,Critical,Delivered,West
O081212,CU06466,P081,W017,2026-07-08,2026-07-15,13,1828.86,Low,Delivered,East
O081213,CU01582,P021,W009,2026-03-26,2026-04-02,15,2276.14,Low,Delivered,North
O081214,CU07510,P099,W026,2026-05-27,2026-06-02,10,1662.53,Medium,Delivered,West
O081215,CU13154,P054,W010,2026-08-25,2026-08-29,4,1873.41,Critical,Delivered,South
O081216,CU05969,P041,W029,2026-03-14,2026-03-21,5,1836.19,High,Delivered,North
O081217,CU18474,P088,W016,2026-05-08,2026-05-13,15,1756.58,Medium,Delivered,West
O081218,CU07832,P034,W028,2026-06-05,2026-06-11,15,1274.41,Medium,Delivered,West
O081219,CU13964,P059,W017,2026-06-30,2026-07-06,5,1457.23,Medium,Delivered,East
O081220,CU04890,P078,W006,2026-01-15,2026-01-20,1,1303.45,Low,Delivered,West
O081221,CU00956,P095,W011,2026-02-01,2026-02-06,9,2018.8,High,Delivered,South
O081222,CU08162,P066,W007,2026-09-16,2026-09-23,11,2195.84,Low,Delivered,East
O081223,CU15695,P010,W023,2026-10-17,2026-10-25,15,1599.86,High,Delivered,North
O081224,CU07005,P048,W009,2026-12-12,2026-12-17,11,2211.5,High,Delivered,North
O081225,CU04336,P030,W028,2026-05-27,2026-06-03,5,2508.28,Low,Delivered,West
O081226,CU14327,P022,W011,2026-12-18,2026-12-23,13,1443.59,Critical,Delivered,South
O081227,CU17949,P040,W001,2026-04-02,2026-04-06,15,1600.78,Medium,Delivered,South
O081228,CU14160,P073,W029,2026-09-10,2026-09-14,15,2049.17,Medium,Delivered,North
O081229,CU17835,P065,W016,2026-09-05,2026-09-10,6,1558.03,Low,Delivered,West
O081230,CU07249,P062,W023,2026-12-06,2026-12-12,14,1682.3,High,Delivered,North
O081231,CU05217,P025,W014,2026-10-08,2026-10-13,4,1278.22,Critical,Delivered,South
O081232,CU07630,P021,W019,2026-07-04,2026-07-11,3,2276.14,Critical,Delivered,North
O081233,CU08293,P004,W030,2026-06-18,2026-06-22,3,1506.02,Low,Delivered,South
O081234,CU10447,P047,W016,2026-07-06,2026-07-13,1,1495.14,Medium,Delivered,West
O081235,CU17735,P021,W007,2026-05-29,2026-06-05,10,2276.14,High,Delivered,East
O081236,CU14367,P039,W023,2026-08-06,2026-08-10,7,1579.48,Critical,Delivered,North
O081237,CU02497,P028,W007,2026-09-10,2026-09-17,13,1832.07,Medium,Delivered,East
O081238,CU18407,P024,W025,2026-03-05,2026-03-10,5,1890.71,Critical,Delivered,South
O081239,CU13807,P077,W030,2026-03-10,2026-03-17,1,1618.08,Critical,Delivered,South
O081240,CU09059,P015,W023,2026-10-15,2026-10-21,9,1904.84,Critical,Delivered,North
O081241,CU02367,P073,W023,2026-09-14,2026-09-18,5,2049.17,Low,Delivered,North
O081242,CU08357,P063,W013,2026-07-01,2026-07-05,9,2106.53,High,Delivered,North
O081243,CU00594,P058,W020,2026-02-05,2026-02-12,12,1481.9,Medium,Delivered,South
O081244,CU14964,P038,W009,2026-01-07,2026-01-12,13,1677.89,Medium,Delivered,North
O081245,CU18380,P100,W030,2026-10-01,2026-10-05,11,1663.66,Medium,Delivered,South
O081246,CU17041,P055,W006,2026-08-22,2026-08-27,13,1521.29,High,Delivered,West
O081247,CU16105,P019,W028,2026-02-24,2026-03-01,1,1619.04,High,Delivered,West
O081248,CU03774,P021,W002,2026-09-19,2026-09-24,9,2276.14,High,Delivered,West
O081249,CU02907,P059,W016,2026-03-10,2026-03-16,9,1457.23,Critical,Delivered,West
O081250,CU16639,P003,W013,2026-06-06,2026-06-10,9,1382.34,High,Delivered,North
O081251,CU15209,P081,W012,2026-12-20,2026-12-25,1,1828.86,Medium,Delivered,West
O081252,CU14350,P001,W026,2026-06-04,2026-06-09,7,1828.71,High,Delivered,West
O081253,CU03818,P073,W011,2026-04-05,2026-04-12,5,2049.17,Low,Delivered,South
O081254,CU09544,P086,W025,2026-01-29,2026-02-03,5,1780.69,Low,Delivered,South
O081255,CU03736,P031,W005,2026-07-07,2026-07-12,4,2221.11,Medium,Delivered,South
O081256,CU17754,P061,W017,2026-03-20,2026-03-27,5,2377.45,Low,Delivered,East
O081257,CU11837,P004,W013,2026-05-19,2026-05-26,11,1506.02,Medium,Delivered,North
O081258,CU19240,P077,W011,2026-05-21,2026-05-28,7,1618.08,Low,Delivered,South
O081259,CU10566,P047,W013,2026-07-23,2026-07-29,4,1495.14,Critical,Delivered,North
O081260,CU10830,P080,W012,2026-06-07,2026-06-13,13,1828.94,Critical,Delivered,West
O081261,CU03607,P065,W019,2026-10-28,2026-11-03,2,1558.03,Critical,Delivered,North
O081262,CU14612,P024,W012,2026-09-13,2026-09-19,5,1890.71,Critical,Delivered,West
O081263,CU07195,P010,W001,2026-02-27,2026-03-03,2,1599.86,High,Delivered,South
O081264,CU08753,P068,W019,2026-04-27,2026-05-02,1,1573.67,High,Delivered,North
O081265,CU15833,P083,W015,2026-08-08,2026-08-14,6,1718.44,Critical,Delivered,South
O081266,CU11460,P054,W021,2026-03-30,2026-04-03,14,1873.41,Low,Delivered,South
O081267,CU09160,P049,W022,2026-06-19,2026-06-25,5,1254.47,Low,Delivered,West
O081268,CU18038,P096,W018,2026-12-22,2026-12-27,14,2186.42,Critical,Delivered,West
O081269,CU07022,P027,W026,2026-07-10,2026-07-17,11,1865.83,Critical,Delivered,West
O081270,CU12091,P053,W011,2026-12-11,2026-12-18,5,1638.29,Critical,Delivered,South
O081271,CU10189,P028,W020,2026-02-01,2026-02-08,9,1832.07,High,Delivered,South
O081272,CU09869,P010,W026,2026-10-30,2026-11-04,14,1599.86,Low,Delivered,West
O081273,CU02378,P057,W016,2026-07-17,2026-07-24,12,1566.39,Critical,Delivered,West
O081274,CU13282,P004,W025,2026-12-20,2026-12-25,5,1506.02,High,Delivered,South
O081275,CU14764,P041,W022,2026-06-09,2026-06-14,7,1836.19,High,Delivered,West
O081276,CU06133,P074,W016,2026-03-01,2026-03-06,9,2182.61,Critical,Delivered,West
O081277,CU16764,P051,W012,2026-04-30,2026-05-05,15,2002.77,Critical,Delivered,West
O081278,CU00707,P068,W001,2026-02-01,2026-02-07,10,1573.67,Medium,Delivered,South
O081279,CU09845,P008,W029,2026-02-21,2026-02-26,1,1754.19,Low,Delivered,North
O081280,CU03365,P035,W016,2026-12-25,2026-12-30,4,1875.22,Critical,Delivered,West
O081281,CU17856,P018,W014,2026-04-22,2026-04-28,8,1375.37,Medium,Delivered,South
O081282,CU01098,P001,W022,2026-03-27,2026-04-01,1,1828.71,Critical,Delivered,West
O081283,CU19561,P074,W024,2026-02-03,2026-02-07,13,2182.61,High,Delivered,South
O081284,CU00638,P013,W007,2026-06-25,2026-07-01,14,2214.66,Medium,Delivered,East
