supplier_id,component_id,date,supplier_capacity_units,supplier_committed_units,supplier_available_units,component_capacity_units,component_committed_units,component_available_units,unit_cost_usd,lead_time_days,minimum_order_qty
S087,C187,2027-01-24,50000,21600,28400,10000,4300,5700,17.20,15,100
S087,C287,2027-01-24,50000,21600,28400,10000,4900,5100,17.20,15,1000
S087,C387,2027-01-24,50000,21600,28400,10000,3200,6800,17.20,15,500
S087,C487,2027-01-24,50000,21600,28400,10000,3900,6100,17.20,15,250
S087,C087,2027-01-25,50000,20100,29900,10000,3400,6600,17.20,15,500
S087,C187,2027-01-25,50000,20100,29900,10000,3900,6100,17.20,15,100
S087,C287,2027-01-25,50000,20100,29900,10000,5700,4300,17.20,15,1000
S087,C387,2027-01-25,50000,20100,29900,10000,3100,6900,17.20,15,500
S087,C487,2027-01-25,50000,20100,29900,10000,4000,6000,17.20,15,250
S087,C087,2027-01-26,50000,18900,31100,10000,5800,4200,17.20,15,500
S087,C187,2027-01-26,50000,18900,31100,10000,3700,6300,17.20,15,100
S087,C287,2027-01-26,50000,18900,31100,10000,2500,7500,17.20,15,1000
S087,C387,2027-01-26,50000,18900,31100,10000,3900,6100,17.20,15,500
S087,C487,2027-01-26,50000,18900,31100,10000,3000,7000,17.20,15,250
S087,C087,2027-01-27,50000,22700,27300,10000,5700,4300,17.20,15,500
S087,C187,2027-01-27,50000,22700,27300,10000,3200,6800,17.20,15,100
S087,C287,2027-01-27,50000,22700,27300,10000,5200,4800,17.20,15,1000
S087,C387,2027-01-27,50000,22700,27300,10000,3800,6200,17.20,15,500
S087,C487,2027-01-27,50000,22700,27300,10000,4800,5200,17.20,15,250
S087,C087,2027-01-28,50000,21600,28400,10000,2200,7800,17.20,15,500
S087,C187,2027-01-28,50000,21600,28400,10000,5200,4800,17.20,15,100
S087,C287,2027-01-28,50000,21600,28400,10000,4600,5400,17.20,15,1000
S087,C387,2027-01-28,50000,21600,28400,10000,3900,6100,17.20,15,500
S087,C487,2027-01-28,50000,21600,28400,10000,5700,4300,17.20,15,250
S087,C087,2027-01-29,50000,22800,27200,10000,5300,4700,17.20,15,500
S087,C187,2027-01-29,50000,22800,27200,10000,2800,7200,17.20,15,100
S087,C287,2027-01-29,50000,22800,27200,10000,6000,4000,17.20,15,1000
S087,C387,2027-01-29,50000,22800,27200,10000,5000,5000,17.20,15,500
S087,C487,2027-01-29,50000,22800,27200,10000,3700,6300,17.20,15,250
S087,C087,2027-01-30,50000,20400,29600,10000,2200,7800,17.20,15,500
S087,C187,2027-01-30,50000,20400,29600,10000,5300,4700,17.20,15,100
S087,C287,2027-01-30,50000,20400,29600,10000,2600,7400,17.20,15,1000
S087,C387,2027-01-30,50000,20400,29600,10000,5000,5000,17.20,15,500
S087,C487,2027-01-30,50000,20400,29600,10000,5300,4700,17.20,15,250
S087,C087,2027-01-31,50000,18700,31300,10000,2100,7900,17.20,15,500
S087,C187,2027-01-31,50000,18700,31300,10000,5600,4400,17.20,15,100
S087,C287,2027-01-31,50000,18700,31300,10000,2600,7400,17.20,15,1000
S087,C387,2027-01-31,50000,18700,31300,10000,4300,5700,17.20,15,500
S087,C487,2027-01-31,50000,18700,31300,10000,4100,5900,17.20,15,250
S088,C088,2027-01-01,50000,18800,31200,10000,2600,7400,17.65,28,100
S088,C188,2027-01-01,50000,18800,31200,10000,3200,6800,17.65,28,50
S088,C288,2027-01-01,50000,18800,31200,10000,2400,7600,17.65,28,1000
S088,C388,2027-01-01,50000,18800,31200,10000,5700,4300,17.65,28,1000
S088,C488,2027-01-01,50000,18800,31200,10000,4900,5100,17.65,28,1000
S088,C088,2027-01-02,50000,20000,30000,10000,4900,5100,17.65,28,100
S088,C188,2027-01-02,50000,20000,30000,10000,2500,7500,17.65,28,50
S088,C288,2027-01-02,50000,20000,30000,10000,5100,4900,17.65,28,1000
S088,C388,2027-01-02,50000,20000,30000,10000,3300,6700,17.65,28,1000
S088,C488,2027-01-02,50000,20000,30000,10000,4200,5800,17.65,28,1000
S088,C088,2027-01-03,50000,18200,31800,10000,4100,5900,17.65,28,100
S088,C188,2027-01-03,50000,18200,31800,10000,3500,6500,17.65,28,50
S088,C288,2027-01-03,50000,18200,31800,10000,2200,7800,17.65,28,1000
S088,C388,2027-01-03,50000,18200,31800,10000,3700,6300,17.65,28,1000
S088,C488,2027-01-03,50000,18200,31800,10000,4700,5300,17.65,28,1000
S088,C088,2027-01-04,50000,23500,26500,10000,3400,6600,17.65,28,100
S088,C188,2027-01-04,50000,23500,26500,10000,4200,5800,17.65,28,50
S088,C288,2027-01-04,50000,23500,26500,10000,4800,5200,17.65,28,1000
S088,C388,2027-01-04,50000,23500,26500,10000,5700,4300,17.65,28,1000
S088,C488,2027-01-04,50000,23500,26500,10000,5400,4600,17.65,28,1000
S088,C088,2027-01-05,50000,13600,36400,10000,2000,8000,17.65,28,100
S088,C188,2027-01-05,50000,13600,36400,10000,2200,7800,17.65,28,50
S088,C288,2027-01-05,50000,13600,36400,10000,2900,7100,17.65,28,1000
S088,C388,2027-01-05,50000,13600,36400,10000,4300,5700,17.65,28,1000
S088,C488,2027-01-05,50000,13600,36400,10000,2200,7800,17.65,28,1000
S088,C088,2027-01-06,50000,20100,29900,10000,2000,8000,17.65,28,100
S088,C188,2027-01-06,50000,20100,29900,10000,5300,4700,17.65,28,50
S088,C288,2027-01-06,50000,20100,29900,10000,5900,4100,17.65,28,1000
S088,C388,2027-01-06,50000,20100,29900,10000,4400,5600,17.65,28,1000
S088,C488,2027-01-06,50000,20100,29900,10000,2500,7500,17.65,28,1000
S088,C088,2027-01-07,50000,18400,31600,10000,4300,5700,17.65,28,100
S088,C188,2027-01-07,50000,18400,31600,10000,2200,7800,17.65,28,50
S088,C288,2027-01-07,50000,18400,31600,10000,3600,6400,17.65,28,1000
S088,C388,2027-01-07,50000,18400,31600,10000,3600,6400,17.65,28,1000
S088,C488,2027-01-07,50000,18400,31600,10000,4700,5300,17.65,28,1000
S088,C088,2027-01-08,50000,21600,28400,10000,2000,8000,17.65,28,100
S088,C188,2027-01-08,50000,21600,28400,10000,5900,4100,17.65,28,50
S088,C288,2027-01-08,50000,21600,28400,10000,5700,4300,17.65,28,1000
S088,C388,2027-01-08,50000,21600,28400,10000,3900,6100,17.65,28,1000
S088,C488,2027-01-08,50000,21600,28400,10000,4100,5900,17.65,28,1000
S088,C088,2027-01-09,50000,18500,31500,10000,2600,7400,17.65,28,100
S088,C188,2027-01-09,50000,18500,31500,10000,3600,6400,17.65,28,50
S088,C288,2027-01-09,50000,18500,31500,10000,5000,5000,17.65,28,1000
S088,C388,2027-01-09,50000,18500,31500,10000,5000,5000,17.65,28,1000
S088,C488,2027-01-09,50000,18500,31500,10000,2300,7700,17.65,28,1000
S088,C088,2027-01-10,50000,12300,37700,10000,2100,7900,17.65,28,100
S088,C188,2027-01-10,50000,12300,37700,10000,2400,7600,17.65,28,50
S088,C288,2027-01-10,50000,12300,37700,10000,2100,7900,17.65,28,1000
S088,C388,2027-01-10,50000,12300,37700,10000,2100,7900,17.65,28,1000
S088,C488,2027-01-10,50000,12300,37700,10000,3600,6400,17.65,28,1000
S088,C088,2027-01-11,50000,20200,29800,10000,3000,7000,17.65,28,100
S088,C188,2027-01-11,50000,20200,29800,10000,2100,7900,17.65,28,50
S088,C288,2027-01-11,50000,20200,29800,10000,5900,4100,17.65,28,1000
S088,C388,2027-01-11,50000,20200,29800,10000,3400,6600,17.65,28,1000
S088,C488,2027-01-11,50000,20200,29800,10000,5800,4200,17.65,28,1000
S088,C088,2027-01-12,50000,21800,28200,10000,2500,7500,17.65,28,100
S088,C188,2027-01-12,50000,21800,28200,10000,4300,5700,17.65,28,50
S088,C288,2027-01-12,50000,21800,28200,10000,5200,4800,17.65,28,1000
S088,C388,2027-01-12,50000,21800,28200,10000,5700,4300,17.65,28,1000
S088,C488,2027-01-12,50000,21800,28200,10000,4100,5900,17.65,28,1000
S088,C088,2027-01-13,50000,21400,28600,10000,4200,5800,17.65,28,100
S088,C188,2027-01-13,50000,21400,28600,10000,3600,6400,17.65,28,50
S088,C288,2027-01-13,50000,21400,28600,10000,6000,4000,17.65,28,1000
S088,C388,2027-01-13,50000,21400,28600,10000,2500,7500,17.65,28,1000
S088,C488,2027-01-13,50000,21400,28600,10000,5100,4900,17.65,28,1000
S088,C088,2027-01-14,50000,20500,29500,10000,3400,6600,17.65,28,100
S088,C188,2027-01-14,50000,20500,29500,10000,5100,4900,17.65,28,50
S088,C288,2027-01-14,50000,20500,29500,10000,4700,5300,17.65,28,1000
S088,C388,2027-01-14,50000,20500,29500,10000,3000,7000,17.65,28,1000
S088,C488,2027-01-14,50000,20500,29500,10000,4300,5700,17.65,28,1000
S088,C088,2027-01-15,50000,23900,26100,10000,3900,6100,17.65,28,100
S088,C188,2027-01-15,50000,23900,26100,10000,5200,4800,17.65,28,50
S088,C288,2027-01-15,50000,23900,26100,10000,5000,5000,17.65,28,1000
S088,C388,2027-01-15,50000,23900,26100,10000,5600,4400,17.65,28,1000
S088,C488,2027-01-15,50000,23900,26100,10000,4200,5800,17.65,28,1000
S088,C088,2027-01-16,50000,16500,33500,10000,3800,6200,17.65,28,100
S088,C188,2027-01-16,50000,16500,33500,10000,2500,7500,17.65,28,50
S088,C288,2027-01-16,50000,16500,33500,10000,2700,7300,17.65,28,1000
S088,C388,2027-01-16,50000,16500,33500,10000,5300,4700,17.65,28,1000
S088,C488,2027-01-16,50000,16500,33500,10000,2200,7800,17.65,28,1000
S088,C088,2027-01-17,50000,17700,32300,10000,3300,6700,17.65,28,100
S088,C188,2027-01-17,50000,17700,32300,10000,2100,7900,17.65,28,50
S088,C288,2027-01-17,50000,17700,32300,10000,2300,7700,17.65,28,1000
S088,C388,2027-01-17,50000,17700,32300,10000,5000,5000,17.65,28,1000
S088,C488,2027-01-17,50000,17700,32300,10000,5000,5000,17.65,28,1000
S088,C088,2027-01-18,50000,20400,29600,10000,4600,5400,17.65,28,100
S088,C188,2027-01-18,50000,20400,29600,10000,3000,7000,17.65,28,50
S088,C288,2027-01-18,50000,20400,29600,10000,4400,5600,17.65,28,1000
S088,C388,2027-01-18,50000,20400,29600,10000,5000,5000,17.65,28,1000
S088,C488,2027-01-18,50000,20400,29600,10000,3400,6600,17.65,28,1000
S088,C088,2027-01-19,50000,19100,30900,10000,3500,6500,17.65,28,100
S088,C188,2027-01-19,50000,19100,30900,10000,2500,7500,17.65,28,50
S088,C288,2027-01-19,50000,19100,30900,10000,3400,6600,17.65,28,1000
S088,C388,2027-01-19,50000,19100,30900,10000,4200,5800,17.65,28,1000
S088,C488,2027-01-19,50000,19100,30900,10000,5500,4500,17.65,28,1000
S088,C088,2027-01-20,50000,21600,28400,10000,2700,7300,17.65,28,100
S088,C188,2027-01-20,50000,21600,28400,10000,4400,5600,17.65,28,50
S088,C288,2027-01-20,50000,21600,28400,10000,4700,5300,17.65,28,1000
S088,C388,2027-01-20,50000,21600,28400,10000,5000,5000,17.65,28,1000
S088,C488,2027-01-20,50000,21600,28400,10000,4800,5200,17.65,28,1000
S088,C088,2027-01-21,50000,19400,30600,10000,2500,7500,17.65,28,100
S088,C188,2027-01-21,50000,19400,30600,10000,5500,4500,17.65,28,50
S088,C288,2027-01-21,50000,19400,30600,10000,5600,4400,17.65,28,1000
S088,C388,2027-01-21,50000,19400,30600,10000,3800,6200,17.65,28,1000
S088,C488,2027-01-21,50000,19400,30600,10000,2000,8000,17.65,28,1000
S088,C088,2027-01-22,50000,20600,29400,10000,5200,4800,17.65,28,100
S088,C188,2027-01-22,50000,20600,29400,10000,2600,7400,17.65,28,50
S088,C288,2027-01-22,50000,20600,29400,10000,5100,4900,17.65,28,1000
S088,C388,2027-01-22,50000,20600,29400,10000,4100,5900,17.65,28,1000
S088,C488,2027-01-22,50000,20600,29400,10000,3600,6400,17.65,28,1000
S088,C088,2027-01-23,50000,19400,30600,10000,2500,7500,17.65,28,100
S088,C188,2027-01-23,50000,19400,30600,10000,3100,6900,17.65,28,50
S088,C288,2027-01-23,50000,19400,30600,10000,5600,4400,17.65,28,1000
S088,C388,2027-01-23,50000,19400,30600,10000,6000,4000,17.65,28,1000
S088,C488,2027-01-23,50000,19400,30600,10000,2200,7800,17.65,28,1000
S088,C088,2027-01-24,50000,19300,30700,10000,5500,4500,17.65,28,100
S088,C188,2027-01-24,50000,19300,30700,10000,3600,6400,17.65,28,50
S088,C288,2027-01-24,50000,19300,30700,10000,4600,5400,17.65,28,1000
S088,C388,2027-01-24,50000,19300,30700,10000,3600,6400,17.65,28,1000
S088,C488,2027-01-24,50000,19300,30700,10000,2000,8000,17.65,28,1000
S088,C088,2027-01-25,50000,21200,28800,10000,2300,7700,17.65,28,100
S088,C188,2027-01-25,50000,21200,28800,10000,5400,4600,17.65,28,50
S088,C288,2027-01-25,50000,21200,28800,10000,5400,4600,17.65,28,1000
S088,C388,2027-01-25,50000,21200,28800,10000,3100,6900,17.65,28,1000
S088,C488,2027-01-25,50000,21200,28800,10000,5000,5000,17.65,28,1000
S088,C088,2027-01-26,50000,22200,27800,10000,5700,4300,17.65,28,100
S088,C188,2027-01-26,50000,22200,27800,10000,4200,5800,17.65,28,50
S088,C288,2027-01-26,50000,22200,27800,10000,4800,5200,17.65,28,1000
S088,C388,2027-01-26,50000,22200,27800,10000,2000,8000,17.65,28,1000
S088,C488,2027-01-26,50000,22200,27800,10000,5500,4500,17.65,28,1000
S088,C088,2027-01-27,50000,21600,28400,10000,2300,7700,17.65,28,100
S088,C188,2027-01-27,50000,21600,28400,10000,3900,6100,17.65,28,50
S088,C288,2027-01-27,50000,21600,28400,10000,5000,5000,17.65,28,1000
S088,C388,2027-01-27,50000,21600,28400,10000,4500,5500,17.65,28,1000
S088,C488,2027-01-27,50000,21600,28400,10000,5900,4100,17.65,28,1000
S088,C088,2027-01-28,50000,16900,33100,10000,3600,6400,17.65,28,100
S088,C188,2027-01-28,50000,16900,33100,10000,2300,7700,17.65,28,50
S088,C288,2027-01-28,50000,16900,33100,10000,3300,6700,17.65,28,1000
S088,C388,2027-01-28,50000,16900,33100,10000,3100,6900,17.65,28,1000
S088,C488,2027-01-28,50000,16900,33100,10000,4600,5400,17.65,28,1000
S088,C088,2027-01-29,50000,17500,32500,10000,4900,5100,17.65,28,100
S088,C188,2027-01-29,50000,17500,32500,10000,4400,5600,17.65,28,50
S088,C288,2027-01-29,50000,17500,32500,10000,2700,7300,17.65,28,1000
S088,C388,2027-01-29,50000,17500,32500,10000,2200,7800,17.65,28,1000
S088,C488,2027-01-29,50000,17500,32500,10000,3300,6700,17.65,28,1000
S088,C088,2027-01-30,50000,18400,31600,10000,2500,7500,17.65,28,100
S088,C188,2027-01-30,50000,18400,31600,10000,4500,5500,17.65,28,50
S088,C288,2027-01-30,50000,18400,31600,10000,2700,7300,17.65,28,1000
S088,C388,2027-01-30,50000,18400,31600,10000,5900,4100,17.65,28,1000
S088,C488,2027-01-30,50000,18400,31600,10000,2800,7200,17.65,28,1000
S088,C088,2027-01-31,50000,22400,27600,10000,4600,5400,17.65,28,100
S088,C188,2027-01-31,50000,22400,27600,10000,5400,4600,17.65,28,50
S088,C288,2027-01-31,50000,22400,27600,10000,4600,5400,17.65,28,1000
S088,C388,2027-01-31,50000,22400,27600,10000,5000,5000,17.65,28,1000
S088,C488,2027-01-31,50000,22400,27600,10000,2800,7200,17.65,28,1000
S089,C089,2027-01-01,50000,20900,29100,10000,4600,5400,18.10,18,1000
S089,C189,2027-01-01,50000,20900,29100,10000,3600,6400,18.10,18,50
S089,C289,2027-01-01,50000,20900,29100,10000,3300,6700,18.10,18,250
S089,C389,2027-01-01,50000,20900,29100,10000,4700,5300,18.10,18,50
S089,C489,2027-01-01,50000,20900,29100,10000,4700,5300,18.10,18,100
S089,C089,2027-01-02,50000,22000,28000,10000,4900,5100,18.10,18,1000
S089,C189,2027-01-02,50000,22000,28000,10000,5400,4600,18.10,18,50
S089,C289,2027-01-02,50000,22000,28000,10000,6000,4000,18.10,18,250
S089,C389,2027-01-02,50000,22000,28000,10000,3500,6500,18.10,18,50
S089,C489,2027-01-02,50000,22000,28000,10000,2200,7800,18.10,18,100
S089,C089,2027-01-03,50000,22300,27700,10000,4500,5500,18.10,18,1000
S089,C189,2027-01-03,50000,22300,27700,10000,5000,5000,18.10,18,50
S089,C289,2027-01-03,50000,22300,27700,10000,3200,6800,18.10,18,250
S089,C389,2027-01-03,50000,22300,27700,10000,3800,6200,18.10,18,50
S089,C489,2027-01-03,50000,22300,27700,10000,5800,4200,18.10,18,100
S089,C089,2027-01-04,50000,17200,32800,10000,2900,7100,18.10,18,1000
S089,C189,2027-01-04,50000,17200,32800,10000,5300,4700,18.10,18,50
S089,C289,2027-01-04,50000,17200,32800,10000,2200,7800,18.10,18,250
S089,C389,2027-01-04,50000,17200,32800,10000,4700,5300,18.10,18,50
S089,C489,2027-01-04,50000,17200,32800,10000,2100,7900,18.10,18,100
S089,C089,2027-01-05,50000,23200,26800,10000,4200,5800,18.10,18,1000
S089,C189,2027-01-05,50000,23200,26800,10000,4900,5100,18.10,18,50
S089,C289,2027-01-05,50000,23200,26800,10000,3300,6700,18.10,18,250
S089,C389,2027-01-05,50000,23200,26800,10000,5000,5000,18.10,18,50
S089,C489,2027-01-05,50000,23200,26800,10000,5800,4200,18.10,18,100
S089,C089,2027-01-06,50000,21800,28200,10000,2900,7100,18.10,18,1000
S089,C189,2027-01-06,50000,21800,28200,10000,4900,5100,18.10,18,50
S089,C289,2027-01-06,50000,21800,28200,10000,3700,6300,18.10,18,250
S089,C389,2027-01-06,50000,21800,28200,10000,5400,4600,18.10,18,50
S089,C489,2027-01-06,50000,21800,28200,10000,4900,5100,18.10,18,100
S089,C089,2027-01-07,50000,17600,32400,10000,2200,7800,18.10,18,1000
S089,C189,2027-01-07,50000,17600,32400,10000,2500,7500,18.10,18,50
S089,C289,2027-01-07,50000,17600,32400,10000,5600,4400,18.10,18,250
S089,C389,2027-01-07,50000,17600,32400,10000,5000,5000,18.10,18,50
S089,C489,2027-01-07,50000,17600,32400,10000,2300,7700,18.10,18,100
S089,C089,2027-01-08,50000,19200,30800,10000,3300,6700,18.10,18,1000
S089,C189,2027-01-08,50000,19200,30800,10000,5600,4400,18.10,18,50
S089,C289,2027-01-08,50000,19200,30800,10000,3400,6600,18.10,18,250
S089,C389,2027-01-08,50000,19200,30800,10000,2100,7900,18.10,18,50
S089,C489,2027-01-08,50000,19200,30800,10000,4800,5200,18.10,18,100
S089,C089,2027-01-09,50000,16100,33900,10000,3500,6500,18.10,18,1000
S089,C189,2027-01-09,50000,16100,33900,10000,3300,6700,18.10,18,50
S089,C289,2027-01-09,50000,16100,33900,10000,3600,6400,18.10,18,250
S089,C389,2027-01-09,50000,16100,33900,10000,2100,7900,18.10,18,50
S089,C489,2027-01-09,50000,16100,33900,10000,3600,6400,18.10,18,100
S089,C089,2027-01-10,50000,23600,26400,10000,4700,5300,18.10,18,1000
S089,C189,2027-01-10,50000,23600,26400,10000,2800,7200,18.10,18,50
S089,C289,2027-01-10,50000,23600,26400,10000,5800,4200,18.10,18,250
S089,C389,2027-01-10,50000,23600,26400,10000,5300,4700,18.10,18,50
S089,C489,2027-01-10,50000,23600,26400,10000,5000,5000,18.10,18,100
S089,C089,2027-01-11,50000,19100,30900,10000,5000,5000,18.10,18,1000
S089,C189,2027-01-11,50000,19100,30900,10000,3300,6700,18.10,18,50
S089,C289,2027-01-11,50000,19100,30900,10000,4800,5200,18.10,18,250
S089,C389,2027-01-11,50000,19100,30900,10000,2400,7600,18.10,18,50
S089,C489,2027-01-11,50000,19100,30900,10000,3600,6400,18.10,18,100
S089,C089,2027-01-12,50000,25200,24800,10000,5400,4600,18.10,18,1000
S089,C189,2027-01-12,50000,25200,24800,10000,3700,6300,18.10,18,50
S089,C289,2027-01-12,50000,25200,24800,10000,5900,4100,18.10,18,250
S089,C389,2027-01-12,50000,25200,24800,10000,4300,5700,18.10,18,50
S089,C489,2027-01-12,50000,25200,24800,10000,5900,4100,18.10,18,100
S089,C089,2027-01-13,50000,18900,31100,10000,3500,6500,18.10,18,1000
S089,C189,2027-01-13,50000,18900,31100,10000,5400,4600,18.10,18,50
S089,C289,2027-01-13,50000,18900,31100,10000,3800,6200,18.10,18,250
S089,C389,2027-01-13,50000,18900,31100,10000,2900,7100,18.10,18,50
S089,C489,2027-01-13,50000,18900,31100,10000,3300,6700,18.10,18,100
S089,C089,2027-01-14,50000,18200,31800,10000,2600,7400,18.10,18,1000
S089,C189,2027-01-14,50000,18200,31800,10000,4800,5200,18.10,18,50
S089,C289,2027-01-14,50000,18200,31800,10000,4300,5700,18.10,18,250
S089,C389,2027-01-14,50000,18200,31800,10000,3300,6700,18.10,18,50
S089,C489,2027-01-14,50000,18200,31800,10000,3200,6800,18.10,18,100
S089,C089,2027-01-15,50000,20300,29700,10000,5300,4700,18.10,18,1000
S089,C189,2027-01-15,50000,20300,29700,10000,2700,7300,18.10,18,50
S089,C289,2027-01-15,50000,20300,29700,10000,2900,7100,18.10,18,250
S089,C389,2027-01-15,50000,20300,29700,10000,4500,5500,18.10,18,50
S089,C489,2027-01-15,50000,20300,29700,10000,4900,5100,18.10,18,100
S089,C089,2027-01-16,50000,15000,35000,10000,2800,7200,18.10,18,1000
S089,C189,2027-01-16,50000,15000,35000,10000,2800,7200,18.10,18,50
S089,C289,2027-01-16,50000,15000,35000,10000,2300,7700,18.10,18,250
S089,C389,2027-01-16,50000,15000,35000,10000,3000,7000,18.10,18,50
S089,C489,2027-01-16,50000,15000,35000,10000,4100,5900,18.10,18,100
S089,C089,2027-01-17,50000,17400,32600,10000,2400,7600,18.10,18,1000
S089,C189,2027-01-17,50000,17400,32600,10000,3000,7000,18.10,18,50
S089,C289,2027-01-17,50000,17400,32600,10000,3400,6600,18.10,18,250
S089,C389,2027-01-17,50000,17400,32600,10000,4800,5200,18.10,18,50
S089,C489,2027-01-17,50000,17400,32600,10000,3800,6200,18.10,18,100
S089,C089,2027-01-18,50000,17100,32900,10000,3600,6400,18.10,18,1000
S089,C189,2027-01-18,50000,17100,32900,10000,3200,6800,18.10,18,50
S089,C289,2027-01-18,50000,17100,32900,10000,2100,7900,18.10,18,250
S089,C389,2027-01-18,50000,17100,32900,10000,6000,4000,18.10,18,50
S089,C489,2027-01-18,50000,17100,32900,10000,2200,7800,18.10,18,100
S089,C089,2027-01-19,50000,16600,33400,10000,5700,4300,18.10,18,1000
S089,C189,2027-01-19,50000,16600,33400,10000,3000,7000,18.10,18,50
S089,C289,2027-01-19,50000,16600,33400,10000,3200,6800,18.10,18,250
S089,C389,2027-01-19,50000,16600,33400,10000,2700,7300,18.10,18,50
S089,C489,2027-01-19,50000,16600,33400,10000,2000,8000,18.10,18,100
S089,C089,2027-01-20,50000,19800,30200,10000,2700,7300,18.10,18,1000
S089,C189,2027-01-20,50000,19800,30200,10000,4700,5300,18.10,18,50
S089,C289,2027-01-20,50000,19800,30200,10000,2900,7100,18.10,18,250
S089,C389,2027-01-20,50000,19800,30200,10000,3900,6100,18.10,18,50
S089,C489,2027-01-20,50000,19800,30200,10000,5600,4400,18.10,18,100
S089,C089,2027-01-21,50000,19900,30100,10000,2000,8000,18.10,18,1000
S089,C189,2027-01-21,50000,19900,30100,10000,3600,6400,18.10,18,50
S089,C289,2027-01-21,50000,19900,30100,10000,5800,4200,18.10,18,250
S089,C389,2027-01-21,50000,19900,30100,10000,4200,5800,18.10,18,50
S089,C489,2027-01-21,50000,19900,30100,10000,4300,5700,18.10,18,100
S089,C089,2027-01-22,50000,20900,29100,10000,4200,5800,18.10,18,1000
S089,C189,2027-01-22,50000,20900,29100,10000,5200,4800,18.10,18,50
S089,C289,2027-01-22,50000,20900,29100,10000,4400,5600,18.10,18,250
S089,C389,2027-01-22,50000,20900,29100,10000,2700,7300,18.10,18,50
S089,C489,2027-01-22,50000,20900,29100,10000,4400,5600,18.10,18,100
S089,C089,2027-01-23,50000,21900,28100,10000,4800,5200,18.10,18,1000
S089,C189,2027-01-23,50000,21900,28100,10000,6000,4000,18.10,18,50
S089,C289,2027-01-23,50000,21900,28100,10000,2500,7500,18.10,18,250
S089,C389,2027-01-23,50000,21900,28100,10000,5700,4300,18.10,18,50
