inventory_id,factory_id,component_id,quantity_on_hand,reserved_quantity,safety_stock,available_quantity,usable_quantity,snapshot_date,unit_cost_usd
FI003743,F017,C263,124,0,8,124,116,2027-01-01,6.40
FI003744,F017,C265,62,4,4,58,54,2027-01-01,7.30
FI003745,F017,C268,28,1,2,27,25,2027-01-01,8.65
FI003746,F017,C270,72,0,8,72,64,2027-01-01,9.55
FI003747,F017,C271,72,0,4,72,68,2027-01-01,10.00
FI003748,F017,C272,88,8,8,80,72,2027-01-01,10.45
FI003749,F017,C274,0,0,0,0,0,2027-01-01,11.35
FI003750,F017,C275,44,2,4,42,38,2027-01-01,11.80
FI003751,F017,C279,24,2,2,22,20,2027-01-01,13.60
FI003752,F017,C280,31,2,2,29,27,2027-01-01,14.05
FI003753,F017,C282,15,2,2,13,11,2027-01-01,14.95
FI003754,F017,C283,76,0,4,76,72,2027-01-01,15.40
FI003755,F017,C286,21,0,2,21,19,2027-01-01,16.75
FI003756,F017,C289,56,4,8,52,44,2027-01-01,18.10
FI003757,F017,C290,72,4,4,68,64,2027-01-01,18.55
FI003758,F017,C291,56,2,4,54,50,2027-01-01,19.00
FI003759,F017,C294,30,1,2,29,27,2027-01-01,20.35
FI003760,F017,C295,40,1,2,39,37,2027-01-01,20.80
FI003761,F017,C296,136,4,8,132,124,2027-01-01,21.25
FI003762,F017,C300,56,0,4,56,52,2027-01-01,23.05
FI003763,F017,C303,17,2,2,15,13,2027-01-01,1.90
FI003764,F017,C305,23,2,2,21,19,2027-01-01,2.80
FI003765,F017,C307,96,0,8,96,88,2027-01-01,3.70
FI003766,F017,C308,28,0,4,28,24,2027-01-01,4.15
FI003767,F017,C314,92,8,8,84,76,2027-01-01,6.85
FI003768,F017,C323,62,4,4,58,54,2027-01-01,10.90
FI003769,F017,C324,26,2,2,24,22,2027-01-01,11.35
FI003770,F017,C326,35,2,2,33,31,2027-01-01,12.25
FI003771,F017,C327,15,2,2,13,11,2027-01-01,12.70
FI003772,F017,C334,76,4,4,72,68,2027-01-01,15.85
FI003773,F017,C335,25,0,2,25,23,2027-01-01,16.30
FI003774,F017,C338,128,0,8,128,120,2027-01-01,17.65
FI003775,F017,C342,46,0,4,46,42,2027-01-01,19.45
FI003776,F017,C345,38,1,2,37,35,2027-01-01,20.80
FI003777,F017,C346,80,2,4,78,74,2027-01-01,21.25
FI003778,F017,C350,22,2,2,20,18,2027-01-01,23.05
FI003779,F017,C351,32,2,4,30,26,2027-01-01,1.00
FI003780,F017,C353,19,1,2,18,16,2027-01-01,1.90
FI003781,F017,C354,144,0,8,144,136,2027-01-01,2.35
FI003782,F017,C356,62,4,4,58,54,2027-01-01,3.25
FI003783,F017,C359,140,0,8,140,132,2027-01-01,4.60
FI003784,F017,C361,80,8,8,72,64,2027-01-01,5.50
FI003785,F017,C363,70,0,4,70,66,2027-01-01,6.40
FI003786,F017,C365,112,4,8,108,100,2027-01-01,7.30
FI003787,F017,C366,124,4,8,120,112,2027-01-01,7.75
FI003788,F017,C367,29,1,2,28,26,2027-01-01,8.20
FI003789,F017,C368,52,8,8,44,36,2027-01-01,8.65
FI003790,F017,C376,42,4,4,38,34,2027-01-01,12.25
FI003791,F017,C378,36,0,2,36,34,2027-01-01,13.15
FI003792,F017,C381,25,0,2,25,23,2027-01-01,14.50
FI003793,F017,C383,24,2,4,22,18,2027-01-01,15.40
FI003794,F017,C397,42,2,4,40,36,2027-01-01,21.70
FI003795,F017,C399,80,0,4,80,76,2027-01-01,22.60
FI003796,F017,C401,78,0,4,78,74,2027-01-01,1.00
FI003797,F017,C402,56,0,4,56,52,2027-01-01,1.45
FI003798,F017,C407,15,1,2,14,12,2027-01-01,3.70
FI003799,F017,C408,54,2,4,52,48,2027-01-01,4.15
FI003800,F017,C409,58,0,4,58,54,2027-01-01,4.60
FI003801,F017,C410,46,0,4,46,42,2027-01-01,5.05
FI003802,F017,C411,36,0,2,36,34,2027-01-01,5.50
FI003803,F017,C414,78,2,4,76,72,2027-01-01,6.85
FI003804,F017,C415,124,0,8,124,116,2027-01-01,7.30
FI003805,F017,C419,17,1,2,16,14,2027-01-01,9.10
FI003806,F017,C422,28,4,4,24,20,2027-01-01,10.45
FI003807,F017,C424,160,4,8,156,148,2027-01-01,11.35
FI003808,F017,C425,19,0,2,19,17,2027-01-01,11.80
FI003809,F017,C426,36,2,4,34,30,2027-01-01,12.25
FI003810,F017,C428,132,4,8,128,120,2027-01-01,13.15
FI003811,F017,C431,40,1,2,39,37,2027-01-01,14.50
FI003812,F017,C432,28,0,4,28,24,2027-01-01,14.95
FI003813,F017,C433,35,0,2,35,33,2027-01-01,15.40
FI003814,F017,C435,84,0,8,84,76,2027-01-01,16.30
FI003815,F017,C436,14,0,2,14,12,2027-01-01,16.75
FI003816,F017,C437,54,0,4,54,50,2027-01-01,17.20
FI003817,F017,C444,74,4,4,70,66,2027-01-01,20.35
FI003818,F017,C445,64,0,4,64,60,2027-01-01,20.80
FI003819,F017,C446,72,4,8,68,60,2027-01-01,21.25
FI003820,F017,C447,30,2,2,28,26,2027-01-01,21.70
FI003821,F017,C451,80,8,8,72,64,2027-01-01,1.00
FI003822,F017,C452,30,4,4,26,22,2027-01-01,1.45
FI003823,F017,C453,112,4,8,108,100,2027-01-01,1.90
FI003824,F017,C455,70,2,4,68,64,2027-01-01,2.80
FI003825,F017,C457,37,0,2,37,35,2027-01-01,3.70
FI003826,F017,C458,13,2,2,11,9,2027-01-01,4.15
FI003827,F017,C460,112,4,8,108,100,2027-01-01,5.05
FI003828,F017,C461,34,2,2,32,30,2027-01-01,5.50
FI003829,F017,C464,124,8,8,116,108,2027-01-01,6.85
FI003830,F017,C467,88,0,8,88,80,2027-01-01,8.20
FI003831,F017,C469,56,0,4,56,52,2027-01-01,9.10
FI003832,F017,C474,96,4,8,92,84,2027-01-01,11.35
FI003833,F017,C480,33,0,2,33,31,2027-01-01,14.05
FI003834,F017,C487,74,2,4,72,68,2027-01-01,17.20
FI003835,F017,C496,52,2,4,50,46,2027-01-01,21.25
FI003836,F017,C500,39,2,2,37,35,2027-01-01,23.05
FI003837,F018,C001,58,4,4,54,50,2027-01-01,1.00
FI003838,F018,C002,35,1,2,34,32,2027-01-01,1.45
FI003839,F018,C003,62,4,4,58,54,2027-01-01,1.90
FI003840,F018,C004,40,4,4,36,32,2027-01-01,2.35
FI003841,F018,C005,104,4,8,100,92,2027-01-01,2.80
FI003842,F018,C006,128,8,8,120,112,2027-01-01,3.25
FI003843,F018,C007,112,8,8,104,96,2027-01-01,3.70
FI003844,F018,C008,24,2,4,22,18,2027-01-01,4.15
FI003845,F018,C009,72,4,8,68,60,2027-01-01,4.60
FI003846,F018,C010,50,2,4,48,44,2027-01-01,5.05
FI003847,F018,C011,148,8,8,140,132,2027-01-01,5.50
FI003848,F018,C012,52,8,8,44,36,2027-01-01,5.95
FI003849,F018,C013,136,0,8,136,128,2027-01-01,6.40
FI003850,F018,C014,64,0,4,64,60,2027-01-01,6.85
FI003851,F018,C015,92,8,8,84,76,2027-01-01,7.30
FI003852,F018,C016,42,4,4,38,34,2027-01-01,7.75
FI003853,F018,C017,60,4,8,56,48,2027-01-01,8.20
FI003854,F018,C018,35,2,2,33,31,2027-01-01,8.65
FI003855,F018,C019,14,2,2,12,10,2027-01-01,9.10
FI003856,F018,C020,136,4,8,132,124,2027-01-01,9.55
FI003857,F018,C021,56,4,4,52,48,2027-01-01,10.00
FI003858,F018,C022,124,0,8,124,116,2027-01-01,10.45
FI003859,F018,C023,46,4,4,42,38,2027-01-01,10.90
FI003860,F018,C024,78,0,4,78,74,2027-01-01,11.35
FI003861,F018,C025,20,1,2,19,17,2027-01-01,11.80
FI003862,F018,C026,25,2,2,23,21,2027-01-01,12.25
FI003863,F018,C027,92,0,8,92,84,2027-01-01,12.70
FI003864,F018,C028,70,2,4,68,64,2027-01-01,13.15
FI003865,F018,C029,72,4,8,68,60,2027-01-01,13.60
FI003866,F018,C030,132,4,8,128,120,2027-01-01,14.05
FI003867,F018,C032,46,0,4,46,42,2027-01-01,14.95
FI003868,F018,C033,64,4,8,60,52,2027-01-01,15.40
FI003869,F018,C034,70,0,4,70,66,2027-01-01,15.85
FI003870,F018,C037,160,8,8,152,144,2027-01-01,17.20
FI003871,F018,C040,33,1,2,32,30,2027-01-01,18.55
FI003872,F018,C041,78,2,4,76,72,2027-01-01,19.00
FI003873,F018,C045,100,0,8,100,92,2027-01-01,20.80
FI003874,F018,C046,58,4,4,54,50,2027-01-01,21.25
FI003875,F018,C047,13,2,2,11,9,2027-01-01,21.70
FI003876,F018,C049,52,0,4,52,48,2027-01-01,22.60
FI003877,F018,C053,38,2,2,36,34,2027-01-01,1.90
FI003878,F018,C055,12,0,2,12,10,2027-01-01,2.80
FI003879,F018,C056,96,8,8,88,80,2027-01-01,3.25
FI003880,F018,C057,44,4,4,40,36,2027-01-01,3.70
FI003881,F018,C058,28,0,4,28,24,2027-01-01,4.15
FI003882,F018,C061,58,4,4,54,50,2027-01-01,5.50
FI003883,F018,C063,84,4,8,80,72,2027-01-01,6.40
FI003884,F018,C064,50,2,4,48,44,2027-01-01,6.85
FI003885,F018,C065,96,8,8,88,80,2027-01-01,7.30
FI003886,F018,C067,48,0,4,48,44,2027-01-01,8.20
FI003887,F018,C069,19,1,2,18,16,2027-01-01,9.10
FI003888,F018,C074,34,2,2,32,30,2027-01-01,11.35
FI003889,F018,C076,52,2,4,50,46,2027-01-01,12.25
FI003890,F018,C077,22,2,2,20,18,2027-01-01,12.70
FI003891,F018,C079,33,0,2,33,31,2027-01-01,13.60
FI003892,F018,C080,46,2,4,44,40,2027-01-01,14.05
FI003893,F018,C085,54,2,4,52,48,2027-01-01,16.30
FI003894,F018,C086,38,4,4,34,30,2027-01-01,16.75
FI003895,F018,C087,29,0,2,29,27,2027-01-01,17.20
FI003896,F018,C091,16,2,2,14,12,2027-01-01,19.00
FI003897,F018,C092,21,1,2,20,18,2027-01-01,19.45
FI003898,F018,C093,12,2,2,10,8,2027-01-01,19.90
FI003899,F018,C097,14,0,2,14,12,2027-01-01,21.70
FI003900,F018,C099,0,0,0,0,0,2027-01-01,22.60
FI003901,F018,C101,18,0,2,18,16,2027-01-01,1.00
FI003902,F018,C103,132,4,8,128,120,2027-01-01,1.90
FI003903,F018,C104,40,0,2,40,38,2027-01-01,2.35
FI003904,F018,C105,42,4,4,38,34,2027-01-01,2.80
FI003905,F018,C106,68,0,4,68,64,2027-01-01,3.25
FI003906,F018,C107,28,1,2,27,25,2027-01-01,3.70
FI003907,F018,C115,52,2,4,50,46,2027-01-01,7.30
FI003908,F018,C118,14,2,2,12,10,2027-01-01,8.65
FI003909,F018,C119,40,0,2,40,38,2027-01-01,9.10
FI003910,F018,C121,96,4,8,92,84,2027-01-01,10.00
FI003911,F018,C122,32,0,2,32,30,2027-01-01,10.45
FI003912,F018,C124,64,2,4,62,58,2027-01-01,11.35
FI003913,F018,C129,29,2,2,27,25,2027-01-01,13.60
FI003914,F018,C132,80,2,4,78,74,2027-01-01,14.95
FI003915,F018,C133,0,0,0,0,0,2027-01-01,15.40
FI003916,F018,C134,20,1,2,19,17,2027-01-01,15.85
FI003917,F018,C135,22,2,2,20,18,2027-01-01,16.30
FI003918,F018,C136,29,2,2,27,25,2027-01-01,16.75
FI003919,F018,C138,16,1,2,15,13,2027-01-01,17.65
FI003920,F018,C139,13,1,2,12,10,2027-01-01,18.10
FI003921,F018,C142,78,0,4,78,74,2027-01-01,19.45
FI003922,F018,C144,52,2,4,50,46,2027-01-01,20.35
FI003923,F018,C147,64,8,8,56,48,2027-01-01,21.70
FI003924,F018,C148,104,4,8,100,92,2027-01-01,22.15
FI003925,F018,C149,62,0,4,62,58,2027-01-01,22.60
FI003926,F018,C152,62,0,4,62,58,2027-01-01,1.45
FI003927,F018,C153,66,0,4,66,62,2027-01-01,1.90
FI003928,F018,C154,20,2,2,18,16,2027-01-01,2.35
FI003929,F018,C157,74,4,4,70,66,2027-01-01,3.70
FI003930,F018,C163,42,2,4,40,36,2027-01-01,6.40
FI003931,F018,C166,68,0,4,68,64,2027-01-01,7.75
FI003932,F018,C168,39,1,2,38,36,2027-01-01,8.65
FI003933,F018,C174,38,0,2,38,36,2027-01-01,11.35
FI003934,F018,C176,80,8,8,72,64,2027-01-01,12.25
FI003935,F018,C178,36,2,2,34,32,2027-01-01,13.15
FI003936,F018,C182,54,2,4,52,48,2027-01-01,14.95
FI003937,F018,C186,32,2,2,30,28,2027-01-01,16.75
FI003938,F018,C191,64,0,4,64,60,2027-01-01,19.00
FI003939,F018,C194,15,1,2,14,12,2027-01-01,20.35
FI003940,F018,C197,100,4,8,96,88,2027-01-01,21.70
FI003941,F018,C198,18,1,2,17,15,2027-01-01,22.15
FI003942,F018,C202,26,2,4,24,20,2027-01-01,1.45
FI003943,F018,C206,34,0,2,34,32,2027-01-01,3.25
FI003944,F018,C212,40,4,4,36,32,2027-01-01,5.95
FI003945,F018,C215,42,4,4,38,34,2027-01-01,7.30
FI003946,F018,C225,76,4,8,72,64,2027-01-01,11.80
FI003947,F018,C231,30,0,2,30,28,2027-01-01,14.50
FI003948,F018,C232,16,2,2,14,12,2027-01-01,14.95
FI003949,F018,C233,16,0,2,16,14,2027-01-01,15.40
FI003950,F018,C239,27,0,2,27,25,2027-01-01,18.10
FI003951,F018,C242,70,4,4,66,62,2027-01-01,19.45
FI003952,F018,C243,56,4,4,52,48,2027-01-01,19.90
FI003953,F018,C245,18,1,2,17,15,2027-01-01,20.80
FI003954,F018,C249,19,0,2,19,17,2027-01-01,22.60
FI003955,F018,C251,25,1,2,24,22,2027-01-01,1.00
FI003956,F018,C254,28,2,2,26,24,2027-01-01,2.35
FI003957,F018,C255,136,0,8,136,128,2027-01-01,2.80
FI003958,F018,C258,112,8,8,104,96,2027-01-01,4.15
FI003959,F018,C259,17,1,2,16,14,2027-01-01,4.60
FI003960,F018,C262,31,2,2,29,27,2027-01-01,5.95
FI003961,F018,C269,26,2,2,24,22,2027-01-01,9.10
FI003962,F018,C271,80,0,4,80,76,2027-01-01,10.00
FI003963,F018,C277,18,0,2,18,16,2027-01-01,12.70
FI003964,F018,C286,58,4,4,54,50,2027-01-01,16.75
FI003965,F018,C288,35,2,2,33,31,2027-01-01,17.65
FI003966,F018,C293,72,4,4,68,64,2027-01-01,19.90
FI003967,F018,C296,76,4,8,72,64,2027-01-01,21.25
FI003968,F018,C298,152,8,8,144,136,2027-01-01,22.15
FI003969,F018,C303,31,2,2,29,27,2027-01-01,1.90
FI003970,F018,C308,38,0,4,38,34,2027-01-01,4.15
FI003971,F018,C309,112,0,8,112,104,2027-01-01,4.60
FI003972,F018,C313,23,0,2,23,21,2027-01-01,6.40
FI003973,F018,C314,56,4,8,52,44,2027-01-01,6.85
FI003974,F018,C315,32,0,4,32,28,2027-01-01,7.30
FI003975,F018,C317,28,2,4,26,22,2027-01-01,8.20
FI003976,F018,C320,160,4,8,156,148,2027-01-01,9.55
FI003977,F018,C323,148,8,8,140,132,2027-01-01,10.90
FI003978,F018,C324,92,8,8,84,76,2027-01-01,11.35
FI003979,F018,C330,33,1,2,32,30,2027-01-01,14.05
FI003980,F018,C339,20,2,2,18,16,2027-01-01,18.10
FI003981,F018,C342,32,2,4,30,26,2027-01-01,19.45
FI003982,F018,C343,72,0,8,72,64,2027-01-01,19.90
FI003983,F018,C344,16,2,2,14,12,2027-01-01,20.35
FI003984,F018,C347,21,1,2,20,18,2027-01-01,21.70
FI003985,F018,C350,46,4,4,42,38,2027-01-01,23.05
FI003986,F018,C352,28,2,2,26,24,2027-01-01,1.45
FI003987,F018,C355,60,0,4,60,56,2027-01-01,2.80
FI003988,F018,C357,42,2,4,40,36,2027-01-01,3.70
FI003989,F018,C358,14,1,2,13,11,2027-01-01,4.15
FI003990,F018,C360,19,1,2,18,16,2027-01-01,5.05
FI003991,F018,C361,48,2,4,46,42,2027-01-01,5.50
FI003992,F018,C363,48,4,4,44,40,2027-01-01,6.40
FI003993,F018,C369,72,2,4,70,66,2027-01-01,9.10
FI003994,F018,C379,33,2,2,31,29,2027-01-01,13.60
FI003995,F018,C380,26,0,2,26,24,2027-01-01,14.05
FI003996,F018,C382,72,2,4,70,66,2027-01-01,14.95
FI003997,F018,C387,32,1,2,31,29,2027-01-01,17.20
FI003998,F018,C388,21,2,2,19,17,2027-01-01,17.65
FI003999,F018,C390,30,2,2,28,26,2027-01-01,18.55
FI004000,F018,C391,37,1,2,36,34,2027-01-01,19.00
FI004001,F018,C397,30,0,2,30,28,2027-01-01,21.70
FI004002,F018,C398,23,0,2,23,21,2027-01-01,22.15
FI004003,F018,C400,25,0,2,25,23,2027-01-01,23.05
FI004004,F018,C402,128,0,8,128,120,2027-01-01,1.45
FI004005,F018,C403,39,0,2,39,37,2027-01-01,1.90
FI004006,F018,C404,132,0,8,132,124,2027-01-01,2.35
FI004007,F018,C414,132,0,8,132,124,2027-01-01,6.85
FI004008,F018,C416,50,2,4,48,44,2027-01-01,7.75
FI004009,F018,C417,39,0,2,39,37,2027-01-01,8.20
FI004010,F018,C419,26,2,4,24,20,2027-01-01,9.10
FI004011,F018,C421,12,0,2,12,10,2027-01-01,10.00
FI004012,F018,C423,140,0,8,140,132,2027-01-01,10.90
FI004013,F018,C426,21,0,2,21,19,2027-01-01,12.25
FI004014,F018,C428,152,4,8,148,140,2027-01-01,13.15
FI004015,F018,C429,28,0,2,28,26,2027-01-01,13.60
FI004016,F018,C431,136,8,8,128,120,2027-01-01,14.50
FI004017,F018,C432,30,2,2,28,26,2027-01-01,14.95
FI004018,F018,C433,0,0,0,0,0,2027-01-01,15.40
FI004019,F018,C434,52,4,8,48,40,2027-01-01,15.85
FI004020,F018,C436,0,0,0,0,0,2027-01-01,16.75
FI004021,F018,C437,19,2,2,17,15,2027-01-01,17.20
FI004022,F018,C438,29,2,2,27,25,2027-01-01,17.65
FI004023,F018,C440,17,0,2,17,15,2027-01-01,18.55
FI004024,F018,C441,148,0,8,148,140,2027-01-01,19.00
FI004025,F018,C442,76,2,4,74,70,2027-01-01,19.45
FI004026,F018,C446,34,2,2,32,30,2027-01-01,21.25
FI004027,F018,C447,64,4,4,60,56,2027-01-01,21.70
FI004028,F018,C451,76,4,4,72,68,2027-01-01,1.00
FI004029,F018,C456,40,2,4,38,34,2027-01-01,3.25
FI004030,F018,C457,64,0,8,64,56,2027-01-01,3.70
FI004031,F018,C459,40,2,4,38,34,2027-01-01,4.60
FI004032,F018,C461,96,0,8,96,88,2027-01-01,5.50
FI004033,F018,C462,18,1,2,17,15,2027-01-01,5.95
FI004034,F018,C463,136,8,8,128,120,2027-01-01,6.40
FI004035,F018,C467,72,4,4,68,64,2027-01-01,8.20
FI004036,F018,C468,38,2,4,36,32,2027-01-01,8.65
FI004037,F018,C471,42,0,4,42,38,2027-01-01,10.00
FI004038,F018,C473,136,8,8,128,120,2027-01-01,10.90
FI004039,F018,C477,32,4,4,28,24,2027-01-01,12.70
FI004040,F018,C480,68,8,8,60,52,2027-01-01,14.05
FI004041,F018,C485,32,4,4,28,24,2027-01-01,16.30
FI004042,F018,C486,136,8,8,128,120,2027-01-01,16.75
FI004043,F018,C491,24,1,2,23,21,2027-01-01,19.00
FI004044,F018,C492,37,0,2,37,35,2027-01-01,19.45
FI004045,F018,C493,36,1,2,35,33,2027-01-01,19.90
FI004046,F018,C494,17,1,2,16,14,2027-01-01,20.35
FI004047,F018,C497,33,2,2,31,29,2027-01-01,21.70
FI004048,F018,C499,48,2,4,46,42,2027-01-01,22.60
FI004049,F019,C001,28,4,4,24,20,2027-01-01,1.00
FI004050,F019,C002,64,8,8,56,48,2027-01-01,1.45
FI004051,F019,C003,112,4,8,108,100,2027-01-01,1.90
FI004052,F019,C004,60,8,8,52,44,2027-01-01,2.35
FI004053,F019,C005,128,8,8,120,112,2027-01-01,2.80
FI004054,F019,C006,92,4,8,88,80,2027-01-01,3.25
FI004055,F019,C007,64,0,8,64,56,2027-01-01,3.70
FI004056,F019,C008,40,2,4,38,34,2027-01-01,4.15
FI004057,F019,C009,104,0,8,104,96,2027-01-01,4.60
FI004058,F019,C010,70,0,4,70,66,2027-01-01,5.05
FI004059,F019,C011,60,0,8,60,52,2027-01-01,5.50
FI004060,F019,C012,92,4,8,88,80,2027-01-01,5.95
FI004061,F019,C013,96,8,8,88,80,2027-01-01,6.40
FI004062,F019,C014,70,0,4,70,66,2027-01-01,6.85
FI004063,F019,C015,80,8,8,72,64,2027-01-01,7.30
FI004064,F019,C016,62,4,4,58,54,2027-01-01,7.75
FI004065,F019,C017,156,8,8,148,140,2027-01-01,8.20
FI004066,F019,C018,160,0,8,160,152,2027-01-01,8.65
FI004067,F019,C019,132,8,8,124,116,2027-01-01,9.10
FI004068,F019,C020,0,0,0,0,0,2027-01-01,9.55
FI004069,F019,C021,21,0,2,21,19,2027-01-01,10.00
FI004070,F019,C022,88,8,8,80,72,2027-01-01,10.45
FI004071,F019,C023,46,2,4,44,40,2027-01-01,10.90
FI004072,F019,C024,56,8,8,48,40,2027-01-01,11.35
FI004073,F019,C025,50,0,4,50,46,2027-01-01,11.80
FI004074,F019,C027,36,4,4,32,28,2027-01-01,12.70
FI004075,F019,C028,40,4,4,36,32,2027-01-01,13.15
FI004076,F019,C029,76,2,4,74,70,2027-01-01,13.60
FI004077,F019,C030,88,4,8,84,76,2027-01-01,14.05
FI004078,F019,C033,80,4,8,76,68,2027-01-01,15.40
FI004079,F019,C036,96,0,8,96,88,2027-01-01,16.75
FI004080,F019,C037,33,0,2,33,31,2027-01-01,17.20
FI004081,F019,C039,84,4,8,80,72,2027-01-01,18.10
FI004082,F019,C041,132,8,8,124,116,2027-01-01,19.00
FI004083,F019,C042,37,1,2,36,34,2027-01-01,19.45
FI004084,F019,C043,70,4,4,66,62,2027-01-01,19.90
FI004085,F019,C045,56,0,8,56,48,2027-01-01,20.80
FI004086,F019,C047,30,2,2,28,26,2027-01-01,21.70
FI004087,F019,C049,156,4,8,152,144,2027-01-01,22.60
FI004088,F019,C050,46,0,4,46,42,2027-01-01,23.05
FI004089,F019,C055,52,0,4,52,48,2027-01-01,2.80
FI004090,F019,C056,27,0,2,27,25,2027-01-01,3.25
FI004091,F019,C057,34,0,4,34,30,2027-01-01,3.70
FI004092,F019,C058,52,2,4,50,46,2027-01-01,4.15
FI004093,F019,C059,42,0,4,42,38,2027-01-01,4.60
FI004094,F019,C061,88,8,8,80,72,2027-01-01,5.50
FI004095,F019,C063,15,2,2,13,11,2027-01-01,6.40
FI004096,F019,C064,108,4,8,104,96,2027-01-01,6.85
FI004097,F019,C065,68,8,8,60,52,2027-01-01,7.30
FI004098,F019,C067,23,0,2,23,21,2027-01-01,8.20
FI004099,F019,C068,39,1,2,38,36,2027-01-01,8.65
FI004100,F019,C069,19,2,2,17,15,2027-01-01,9.10
FI004101,F019,C070,32,4,4,28,24,2027-01-01,9.55
FI004102,F019,C072,21,2,2,19,17,2027-01-01,10.45
FI004103,F019,C073,152,0,8,152,144,2027-01-01,10.90
FI004104,F019,C075,80,2,4,78,74,2027-01-01,11.80
FI004105,F019,C076,132,8,8,124,116,2027-01-01,12.25
FI004106,F019,C077,76,2,4,74,70,2027-01-01,12.70
FI004107,F019,C080,58,4,4,54,50,2027-01-01,14.05
FI004108,F019,C081,56,0,8,56,48,2027-01-01,14.50
FI004109,F019,C083,25,0,2,25,23,2027-01-01,15.40
FI004110,F019,C084,46,4,4,42,38,2027-01-01,15.85
FI004111,F019,C087,38,2,4,36,32,2027-01-01,17.20
FI004112,F019,C088,39,0,2,39,37,2027-01-01,17.65
FI004113,F019,C090,20,2,2,18,16,2027-01-01,18.55
FI004114,F019,C095,26,1,2,25,23,2027-01-01,20.80
FI004115,F019,C097,23,1,2,22,20,2027-01-01,21.70
FI004116,F019,C098,26,2,2,24,22,2027-01-01,22.15
FI004117,F019,C099,39,2,2,37,35,2027-01-01,22.60
FI004118,F019,C104,33,0,2,33,31,2027-01-01,2.35
FI004119,F019,C105,31,2,2,29,27,2027-01-01,2.80
FI004120,F019,C107,124,0,8,124,116,2027-01-01,3.70
FI004121,F019,C110,148,8,8,140,132,2027-01-01,5.05
FI004122,F019,C111,64,0,4,64,60,2027-01-01,5.50
FI004123,F019,C112,34,1,2,33,31,2027-01-01,5.95
FI004124,F019,C114,72,4,8,68,60,2027-01-01,6.85
FI004125,F019,C118,35,2,2,33,31,2027-01-01,8.65
FI004126,F019,C120,29,1,2,28,26,2027-01-01,9.55
FI004127,F019,C122,48,8,8,40,32,2027-01-01,10.45
FI004128,F019,C123,68,4,4,64,60,2027-01-01,10.90
FI004129,F019,C125,160,0,8,160,152,2027-01-01,11.80
FI004130,F019,C129,84,8,8,76,68,2027-01-01,13.60
FI004131,F019,C132,36,4,4,32,28,2027-01-01,14.95
FI004132,F019,C134,39,2,2,37,35,2027-01-01,15.85
FI004133,F019,C137,80,2,4,78,74,2027-01-01,17.20
FI004134,F019,C140,116,0,8,116,108,2027-01-01,18.55
FI004135,F019,C143,24,4,4,20,16,2027-01-01,19.90
FI004136,F019,C146,44,4,4,40,36,2027-01-01,21.25
FI004137,F019,C148,72,0,4,72,68,2027-01-01,22.15
FI004138,F019,C151,84,0,8,84,76,2027-01-01,1.00
FI004139,F019,C153,160,0,8,160,152,2027-01-01,1.90
FI004140,F019,C154,74,2,4,72,68,2027-01-01,2.35
FI004141,F019,C160,22,1,2,21,19,2027-01-01,5.05
FI004142,F019,C163,70,4,4,66,62,2027-01-01,6.40
FI004143,F019,C166,28,2,4,26,22,2027-01-01,7.75
FI004144,F019,C167,31,1,2,30,28,2027-01-01,8.20
FI004145,F019,C169,148,4,8,144,136,2027-01-01,9.10
FI004146,F019,C170,132,8,8,124,116,2027-01-01,9.55
FI004147,F019,C175,46,4,4,42,38,2027-01-01,11.80
FI004148,F019,C176,38,4,4,34,30,2027-01-01,12.25
FI004149,F019,C177,124,4,8,120,112,2027-01-01,12.70
FI004150,F019,C180,74,0,4,74,70,2027-01-01,14.05
FI004151,F019,C183,40,4,4,36,32,2027-01-01,15.40
FI004152,F019,C188,42,0,4,42,38,2027-01-01,17.65
FI004153,F019,C189,24,0,4,24,20,2027-01-01,18.10
FI004154,F019,C197,29,1,2,28,26,2027-01-01,21.70
FI004155,F019,C198,16,0,2,16,14,2027-01-01,22.15
FI004156,F019,C200,64,8,8,56,48,2027-01-01,23.05
FI004157,F019,C202,36,1,2,35,33,2027-01-01,1.45
FI004158,F019,C204,34,0,4,34,30,2027-01-01,2.35
FI004159,F019,C205,116,0,8,116,108,2027-01-01,2.80
FI004160,F019,C208,30,1,2,29,27,2027-01-01,4.15
FI004161,F019,C211,48,4,4,44,40,2027-01-01,5.50
FI004162,F019,C212,124,8,8,116,108,2027-01-01,5.95
FI004163,F019,C220,0,0,0,0,0,2027-01-01,9.55
FI004164,F019,C225,92,4,8,88,80,2027-01-01,11.80
FI004165,F019,C226,26,2,4,24,20,2027-01-01,12.25
FI004166,F019,C227,72,4,4,68,64,2027-01-01,12.70
FI004167,F019,C228,116,0,8,116,108,2027-01-01,13.15
FI004168,F019,C229,128,0,8,128,120,2027-01-01,13.60
FI004169,F019,C234,29,2,2,27,25,2027-01-01,15.85
FI004170,F019,C241,20,2,2,18,16,2027-01-01,19.00
FI004171,F019,C243,100,8,8,92,84,2027-01-01,19.90
FI004172,F019,C246,60,4,4,56,52,2027-01-01,21.25
FI004173,F019,C247,20,2,2,18,16,2027-01-01,21.70
FI004174,F019,C249,30,2,4,28,24,2027-01-01,22.60
FI004175,F019,C253,156,0,8,156,148,2027-01-01,1.90
FI004176,F019,C261,36,0,2,36,34,2027-01-01,5.50
FI004177,F019,C263,60,2,4,58,54,2027-01-01,6.40
